@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
0,261,13,30
1,214,14,30
0,255,8,30
0,167,10,30
0,192,6,30
0,264,12,30
1,257,9,30
1,191,5,30
7,333,48,30
0,139,37,30
1,169,4,30
0,92,7,30
2,363,26,30
1,286,16,30
1,285,31,0
0,359,11,30
1,355,114,30
0,147,12,30
0,222,9,30
0,215,4,30
0,245,48,30
0,316,9,0
0,279,71,30
2,345,35,30
0,159,7,30
0,190,15,30
2,336,35,30
3,272,16,30
11,262,32,30
2,354,12,30
0,220,17,30
0,155,6,30
0,212,7,30
3,336,34,30
0,350,11,30
0,309,9,30
6,323,27,30
0,138,33,30
6,286,24,30
16,295,28,0
0,148,5,0
0,111,29,30
1,266,10,30
7,149,8,30
19,88,27,30
1,205,5,30
138,138,1,30
2,177,27,30
3,304,11,30
0,300,30,30
30,304,43,30
0,221,14,30
0,227,7,30
30,293,36,30
1,361,27,30
1,208,9,30
6,244,14,30
0,156,5,30
0,147,8,30
0,317,5,30
0,200,5,30
139,285,97,0
6,136,6,30
0,215,6,30
45,298,11,0
1,178,9,30
0,243,8,30
9,281,35,30
3,339,15,30
1,151,1,30
0,367,9,30
2,311,32,30
0,294,10,30
2,252,8,30
1,262,51,30
1,299,9,30
22,298,23,30
7,197,5,30
0,309,25,30
3,296,11,30
0,265,13,30
0,309,33,30
0,310,25,30
0,180,7,30
0,259,9,30
3,333,16,30
7,372,28,30
0,168,7,30
2,198,7,30
0,94,8,30
0,147,6,30
141,255,50,30
2,281,39,0
0,162,1,30
1,297,25,30
6,301,29,30
4,309,5,30
8,293,64,30
0,359,10,30
1,154,14,30
3,351,75,30
0,266,17,30
10,280,38,30
0,298,47,30
6,210,32,30
1,293,65,30
12,306,20,30
4,146,26,30
0,117,2,30
6,254,14,30
5,293,22,30
3,219,14,30
3,295,26,0
1,292,11,30
4,163,10,30
45,301,11,0
0,20,1,30
0,142,13,30
1,185,5,30
1,158,5,30
0,205,9,30
16,86,25,0
170,278,65,30
0,296,10,30
3,208,4,30
2,172,2,30
8,331,35,30
0,247,2,30
0,217,14,30
6,295,26,0
1,255,10,30
2,374,10,30
0,105,9,30
0,292,34,0
0,247,2,30
6,295,32,30
4,327,17,0
14,274,17,30
81,336,94,0
0,230,7,30
1,108,5,30
1,52,1,30
1,167,2,30
13,318,54,0
1,154,5,30
2,313,21,30
0,264,14,30
1,134,29,30
2,100,12,30
14,294,33,0
0,261,11,0
0,351,27,0
18,300,34,30
0,205,10,30
0,259,9,0
0,119,10,30
81,333,93,0
0,259,13,30
0,11,0,30
2,344,10,30
48,155,35,30
1,148,6,30
1,179,9,30
1,208,14,30
54,365,113,30
0,195,4,30
1,180,9,30
1,270,49,30
2,305,27,30
0,59,3,30
0,247,8,30
53,323,59,30
0,228,9,30
12,336,16,30
3,182,5,30
0,224,9,30
0,246,2,30
7,285,51,30
3,115,6,0
0,144,6,30
0,301,9,30
6,317,9,30
4,123,3,30
54,345,75,30
13,305,102,30
138,144,1,30
0,161,6,30
0,203,6,30
0,160,6,30
22,351,93,30
2,346,36,30
31,318,27,30
0,149,1,30
18,351,79,0
0,267,13,30
2,301,29,30
29,338,91,0
0,43,1,30
1,271,48,30
4,298,27,0
0,191,11,30
2,314,20,30
2,329,35,30
1,191,2,30
0,295,20,30
1,147,37,30
6,311,27,30
1,331,10,30
0,211,5,30
0,221,10,30
1,202,34,30
1,332,11,30
3,303,11,30
0,191,2,0
0,184,2,30
0,291,21,30
0,92,6,30
0,68,2,30
1,186,5,0
0,206,6,30
19,339,91,0
9,271,29,30
5,318,20,30
6,207,7,30
12,323,14,30
4,181,5,0
0,283,41,30
0,264,32,30
0,210,14,30
15,301,20,30
2,341,10,30
0,143,7,30
5,133,7,0
1,89,27,30
1,300,64,30
0,364,10,30
3,292,36,30
0,215,7,30
0,184,30,30
1,295,24,30
0,267,6,30
45,304,8,30
0,194,7,30
5,298,27,30
0,213,6,30
10,359,113,0
0,282,14,30
236,316,52,30
0,186,6,30
0,85,6,30
2,156,13,30
0,202,8,30
9,279,35,30
0,139,11,0
1,217,13,30
0,206,11,0
1,221,8,30
3,337,5,30
11,173,21,30
2,250,8,30
0,187,33,30
0,244,20,30
1,205,3,0
2,299,11,30
0,267,34,30
0,336,20,30
14,312,27,30
0,177,8,30
16,308,28,30
1,273,20,30
0,152,5,30
9,93,29,30
0,370,22,30
236,289,66,30
3,195,4,0
2,130,4,30
2,120,27,0
1,143,7,30
1,292,11,30
37,309,93,0
62,353,100,30
3,355,28,30
17,294,33,30
1,174,4,30
0,239,9,30
