@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
0,261,13,14
1,214,14,14
0,255,8,14
0,167,10,14
0,192,6,14
0,264,12,14
1,257,9,14
1,191,5,14
7,333,48,14
0,139,37,14
1,169,4,14
0,92,7,14
2,363,26,14
1,286,16,14
1,285,31,14
0,359,11,14
1,355,114,14
0,147,12,14
0,222,9,14
0,215,4,14
0,245,48,14
0,316,9,0
0,279,71,14
2,345,35,14
0,159,7,14
0,190,15,14
2,336,35,14
3,272,16,14
11,262,32,14
2,354,12,14
0,220,17,14
0,155,6,14
0,212,7,14
3,336,34,14
0,350,11,14
0,309,9,14
6,323,27,14
0,138,33,14
6,286,24,14
16,295,28,0
0,148,5,0
0,111,29,14
1,266,10,14
7,149,8,14
19,88,27,14
1,205,5,14
138,138,1,14
2,177,27,14
3,304,11,14
0,300,30,14
30,304,43,14
0,221,14,14
0,227,7,14
30,293,36,14
1,361,27,14
1,208,9,14
6,244,14,14
0,156,5,14
0,147,8,14
0,317,5,14
0,200,5,14
139,285,97,0
6,136,6,14
0,215,6,14
45,298,11,14
1,178,9,14
0,243,8,14
9,281,35,14
3,339,15,14
1,151,1,14
0,367,9,14
2,311,32,14
0,294,10,14
2,252,8,14
1,262,51,14
1,299,9,14
22,298,23,14
7,197,5,14
0,309,25,14
3,296,11,14
0,265,13,14
0,309,33,14
0,310,25,14
0,180,7,14
0,259,9,14
3,333,16,14
7,372,28,14
0,168,7,14
2,198,7,14
0,94,8,14
0,147,6,14
141,255,50,14
2,281,39,14
0,162,1,14
1,297,25,14
6,301,29,14
4,309,5,14
8,293,64,14
0,359,10,14
1,154,14,14
3,351,75,14
0,266,17,14
10,280,38,14
0,298,47,14
6,210,32,14
1,293,65,14
12,306,20,14
4,146,26,14
0,117,2,14
6,254,14,14
5,293,22,14
3,219,14,14
3,295,26,0
1,292,11,14
4,163,10,14
45,301,11,14
0,20,1,14
0,142,13,14
1,185,5,14
1,158,5,14
0,205,9,14
16,86,25,0
170,278,65,14
0,296,10,14
3,208,4,14
2,172,2,14
8,331,35,14
0,247,2,14
0,217,14,14
6,295,26,0
1,255,10,14
2,374,10,14
0,105,9,14
0,292,34,14
0,247,2,14
6,295,32,14
4,327,17,0
14,274,17,14
81,336,94,14
0,230,7,14
1,108,5,14
1,52,1,14
1,167,2,14
13,318,54,14
1,154,5,14
2,313,21,14
0,264,14,14
1,134,29,14
2,100,12,14
14,294,33,0
0,261,11,14
0,351,27,14
18,300,34,14
0,205,10,14
0,259,9,0
0,119,10,14
81,333,93,0
0,259,13,14
0,11,0,14
2,344,10,14
48,155,35,14
1,148,6,14
1,179,9,14
1,208,14,14
54,365,113,14
0,195,4,14
1,180,9,14
1,270,49,14
2,305,27,14
0,59,3,14
0,247,8,14
53,323,59,14
0,228,9,14
12,336,16,14
3,182,5,14
0,224,9,14
0,246,2,14
7,285,51,14
3,115,6,0
0,144,6,14
0,301,9,14
6,317,9,14
4,123,3,14
54,345,75,14
13,305,102,14
138,144,1,14
0,161,6,14
0,203,6,14
0,160,6,14
22,351,93,14
2,346,36,14
31,318,27,14
0,149,1,14
18,351,79,0
0,267,13,14
2,301,29,14
29,338,91,14
0,43,1,14
1,271,48,14
4,298,27,0
0,191,11,14
2,314,20,14
2,329,35,14
1,191,2,14
0,295,20,14
1,147,37,14
6,311,27,14
1,331,10,14
0,211,5,14
0,221,10,14
1,202,34,14
1,332,11,14
3,303,11,14
0,191,2,0
0,184,2,14
0,291,21,14
0,92,6,14
0,68,2,14
1,186,5,0
0,206,6,14
19,339,91,14
9,271,29,14
5,318,20,14
6,207,7,14
12,323,14,14
4,181,5,0
0,283,41,14
0,264,32,14
0,210,14,14
15,301,20,14
2,341,10,14
0,143,7,14
5,133,7,0
1,89,27,14
1,300,64,14
0,364,10,14
3,292,36,14
0,215,7,14
0,184,30,14
1,295,24,14
0,267,6,14
45,304,8,14
0,194,7,14
5,298,27,14
0,213,6,14
10,359,113,0
0,282,14,14
236,316,52,14
0,186,6,14
0,85,6,14
2,156,13,14
0,202,8,14
9,279,35,14
0,139,11,0
1,217,13,14
0,206,11,14
1,221,8,14
3,337,5,14
11,173,21,14
2,250,8,14
0,187,33,14
0,244,20,14
1,205,3,0
2,299,11,14
0,267,34,14
0,336,20,14
14,312,27,14
0,177,8,14
16,308,28,14
1,273,20,14
0,152,5,14
9,93,29,14
0,370,22,14
236,289,66,14
3,195,4,0
2,130,4,14
2,120,27,0
1,143,7,14
1,292,11,14
37,309,93,0
62,353,100,14
3,355,28,14
17,294,33,14
1,174,4,14
0,239,9,14
