@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,1}


@data
0,149,81,1
0,215,124,1
0,123,71,1
0,357,230,1
0,185,115,0
0,257,132,1
0,140,60,1
0,403,258,1
0,272,128,1
0,100,33,1
0,280,98,1
0,244,143,1
0,118,62,1
0,103,42,1
0,207,116,0
0,126,66,0
0,76,26,1
0,268,159,1
0,93,38,1
0,364,231,1
0,398,214,0
0,84,36,0
0,257,146,1
0,318,121,1
0,159,63,1
0,268,107,1
0,125,20,1
0,318,157,0
0,245,98,1
0,322,191,1
0,348,205,0
0,175,84,0
0,332,120,1
0,82,16,1
0,242,156,1
0,230,134,1
0,215,137,0
0,278,162,1
0,137,60,0
0,113,67,1
0,50,24,0
0,265,137,1
0,131,40,0
0,320,178,1
0,233,89,1
0,300,130,1
0,290,166,0
0,240,96,1
0,116,63,0
0,138,86,1
0,157,62,1
0,367,240,1
0,87,16,1
0,313,178,1
0,264,135,0
0,156,63,1
0,135,77,1
0,108,34,0
0,120,75,0
0,207,128,1
0,120,68,1
0,250,145,1
0,289,185,1
0,385,255,1
0,179,112,1
0,300,189,1
0,159,85,1
0,136,69,1
0,4,0,1
0,205,101,1
0,123,54,0
0,272,153,1
0,145,58,1
0,122,69,0
0,118,60,1
0,275,153,0
0,142,45,1
0,389,259,1
0,137,76,0
0,57,31,1
0,318,188,1
0,125,71,1
0,135,71,1
0,157,70,1
0,257,178,1
0,141,47,1
0,117,68,1
0,368,206,1
0,119,19,1
0,374,236,0
0,174,85,0
0,278,161,1
0,85,40,1
0,191,122,0
0,223,147,1
0,117,49,0
0,117,67,0
0,205,84,1
0,329,191,1
0,264,135,1
0,105,53,1
0,206,86,0
0,261,109,1
0,300,187,1
0,405,222,0
0,272,157,1
0,86,40,1
0,367,206,1
0,429,246,0
0,331,122,0
0,280,161,1
0,132,54,1
0,130,84,1
0,177,89,1
0,249,129,0
0,171,75,0
0,369,243,1
0,108,23,1
0,228,89,1
0,208,101,1
0,128,39,1
0,252,137,1
0,406,260,1
0,397,214,1
0,406,268,1
0,169,70,0
0,395,256,0
0,353,191,0
0,170,86,0
0,184,68,1
0,289,110,0
0,227,127,0
0,126,63,1
0,119,60,1
0,114,57,1
0,407,268,1
0,242,143,1
0,226,139,1
0,239,148,1
0,248,128,0
0,191,96,1
0,70,26,1
0,176,111,1
0,173,73,0
0,103,60,1
0,138,44,1
0,162,73,0
0,373,236,1
0,239,133,1
0,162,105,1
0,275,156,0
0,211,89,1
0,120,58,0
0,243,104,1
0,181,112,1
0,231,108,0
0,187,116,0
0,348,205,1
0,269,128,1
0,401,218,0
0,259,150,0
0,284,105,1
0,82,32,1
0,105,42,1
0,262,172,1
0,372,210,1
0,260,109,1
0,117,60,1
0,430,247,1
0,88,41,1
0,67,16,1
0,105,49,1
0,220,119,1
0,104,47,1
0,125,76,0
0,130,63,1
0,83,19,1
0,195,115,1
0,273,142,1
0,239,134,1
0,136,63,1
0,261,150,0
0,286,108,1
0,188,98,1
0,128,84,0
0,212,116,1
0,344,130,1
0,347,197,1
0,148,70,1
0,291,165,1
0,276,161,1
0,263,148,1
0,123,59,1
0,62,33,1
0,256,122,1
0,255,136,1
0,124,76,1
0,292,138,1
0,274,107,1
0,251,136,1
0,157,81,1
0,366,241,0
0,149,101,1
0,119,69,1
0,294,94,1
0,145,72,1
0,126,66,1
0,185,72,1
0,123,73,1
0,226,149,1
0,240,95,1
0,133,89,1
0,293,139,1
0,287,121,1
0,412,228,0
0,117,60,0
0,262,157,1
0,155,85,1
0,255,132,1
0,123,78,1
0,322,154,1
0,307,103,1
0,337,188,0
0,101,46,0
0,103,23,1
0,179,107,1
0,310,177,0
0,92,24,1
0,232,147,0
0,59,33,1
0,52,26,1
0,143,50,1
0,297,161,0
0,171,82,1
0,138,21,1
0,363,208,0
0,200,86,0
0,319,178,1
0,79,36,1
0,245,145,1
0,182,112,1
0,85,37,1
0,226,147,1
0,66,29,1
0,354,209,1
0,274,164,1
0,132,78,0
0,158,82,1
0,11,0,1
0,98,55,1
0,367,208,1
0,275,179,0
0,107,54,1
0,312,146,1
0,314,107,1
0,323,211,1
0,176,85,1
0,100,32,1
0,219,125,1
0,127,64,1
0,252,136,0
0,150,78,1
0,380,206,0
0,125,59,0
0,245,123,0
0,429,246,1
0,338,192,0
0,312,178,1
0,148,72,1
0,192,116,1
0,50,25,1
0,287,117,1
0,123,77,1
0,318,188,0
0,310,218,1
0,122,72,1
0,91,33,0
0,106,33,0
0,164,84,0
0,275,152,1
0,121,61,0
0,163,74,1
0,282,149,1
0,191,73,0
0,295,189,1
0,366,206,1
0,72,37,1
0,137,77,1
0,320,203,1
0,307,168,1
0,236,139,1
0,63,25,1
0,171,82,1
0,296,188,1
0,180,88,1
0,228,128,0
0,290,134,1
0,268,141,1
0,198,87,1
0,112,55,1
0,275,151,1
0,162,85,1
0,86,36,1
0,249,107,0
0,164,84,1
0,139,70,0
0,237,105,1
0,344,201,1
0,93,28,1
0,175,87,0
0,145,95,1
0,143,71,1
0,135,84,1
0,224,89,1
0,274,167,1
0,199,101,1
0,256,145,1
0,136,85,0
0,172,68,0
0,313,176,1
0,193,103,1
0,233,99,0
0,182,83,1
0,118,39,1
0,121,70,1
0,96,49,1
0,63,33,1
0,217,118,1
0,214,115,1
0,315,120,0
0,122,61,1
0,124,70,1
0,110,59,1
0,149,49,1
0,296,167,0
0,275,160,0
0,202,120,1
0,158,85,1
0,275,167,1
0,320,220,1
0,280,170,0
0,126,71,1
0,260,106,1
0,253,104,0
0,272,147,1
0,303,172,1
0,104,60,1
0,257,179,1
0,253,102,1
0,120,37,1
0,325,186,1
0,331,197,1
0,267,141,0
0,303,130,1
0,294,127,1
0,295,157,0
0,172,110,1
0,268,157,1
0,121,69,1
0,196,77,1
0,218,98,0
0,214,124,1
0,151,68,1
0,269,159,0
0,300,94,0
0,289,112,1
0,262,157,0
0,404,269,0
0,289,122,0
0,382,256,1
0,201,85,1
0,125,76,0
0,180,90,1
0,369,197,1
0,278,160,0
0,235,139,1
0,409,262,0
0,64,23,1
0,293,174,1
0,230,144,1
0,196,101,1
0,262,157,1
0,254,133,1
0,160,40,0
0,311,103,1
0,280,128,1
0,187,99,1
0,148,45,1
0,389,259,0
0,92,20,1
0,165,39,1
0,153,87,0
0,84,29,1
0,53,29,1
0,277,160,1
0,91,38,1
0,303,187,0
0,52,27,0
0,288,120,1
0,162,102,1
0,401,220,0
0,398,255,1
0,285,119,0
0,196,113,1
0,229,135,0
0,264,135,1
0,156,59,1
0,340,194,1
0,116,55,0
0,138,59,1
0,118,55,0
0,227,89,0
0,186,80,1
0,267,158,1
0,335,199,1
0,256,152,1
0,128,77,1
0,153,82,0
0,371,237,1
0,177,110,1
0,127,68,1
0,185,90,0
0,189,99,1
0,257,139,1
0,84,19,1
0,83,39,0
0,285,117,1
0,172,82,0
0,276,100,1
0,277,182,1
0,76,36,1
0,215,126,1
0,265,175,1
0,145,29,1
0,122,62,1
0,355,225,1
0,121,49,1
0,212,115,1
0,280,144,1
0,393,263,0
0,120,72,1
0,156,84,1
0,163,90,1
0,262,180,1
0,122,73,1
0,127,78,1
0,353,207,0
0,142,72,1
0,296,205,1
0,323,223,1
0,302,190,1
0,270,104,0
0,224,145,1
0,344,192,1
0,74,35,1
0,258,145,0
0,249,109,0
0,89,36,1
0,143,63,1
0,352,209,1
0,120,71,1
0,97,34,1
0,313,168,1
0,256,106,1
0,246,134,1
0,118,57,1
0,181,86,1
0,350,191,1
0,143,46,1
0,281,107,1
0,124,74,1
0,389,260,1
0,120,59,0
0,149,51,1
0,264,117,1
0,131,69,1
0,167,81,1
0,248,120,1
0,180,112,1
0,150,100,0
0,306,186,1
0,261,106,1
0,313,101,1
0,63,27,1
0,325,195,0
0,353,208,0
0,414,234,1
0,289,121,1
0,272,138,1
0,122,67,0
0,272,137,1
0,342,199,1
0,229,145,1
0,425,241,1
0,246,106,1
0,185,82,1
0,347,204,0
0,269,155,1
0,243,122,1
0,197,118,1
0,249,106,1
0,340,190,1
0,174,82,1
0,282,98,1
0,68,27,1
0,249,133,1
0,206,86,1
0,370,208,1
0,123,37,0
0,243,141,1
0,58,25,1
0,426,244,1
0,302,187,0
0,254,132,1
0,381,206,0
0,233,129,1
0,259,104,1
0,353,218,0
0,139,74,0
0,257,146,0
0,163,66,1
0,238,134,1
0,239,117,1
0,109,58,0
0,367,204,1
0,266,125,1
0,142,79,1
0,399,256,0
0,147,71,0
0,316,221,1
0,125,21,1
0,351,207,1
0,254,102,1
0,56,27,1
0,213,127,1
0,116,56,1
0,173,93,1
0,89,40,1
0,123,74,0
0,271,162,1
0,277,150,1
0,232,152,1
0,235,136,1
0,145,79,1
0,340,223,0
0,207,84,1
0,324,197,1
0,233,148,1
0,129,86,1
0,186,79,1
0,260,137,1
0,244,146,1
0,415,234,0
0,180,91,1
0,261,136,1
0,373,237,0
0,113,48,1
0,127,67,1
0,148,51,1
0,129,64,1
0,162,94,1
0,269,155,0
0,264,174,1
0,265,148,1
0,187,68,0
0,253,137,0
0,167,86,0
0,101,23,1
0,126,66,1
0,115,62,1
0,374,201,1
0,103,32,1
0,258,145,1
0,144,71,1
0,328,222,0
0,327,190,1
0,116,57,0
0,162,87,1
0,158,59,0
0,260,134,0
0,328,223,1
0,229,104,1
0,427,244,1
0,276,156,0
0,118,60,1
0,312,176,1
0,195,85,0
0,130,40,1
0,293,189,1
0,230,139,1
0,64,27,1
0,293,124,1
0,322,193,1
0,204,128,1
0,178,94,1
0,313,120,0
0,169,71,1
0,406,222,1
0,119,39,0
0,128,67,1
0,234,130,1
0,187,113,1
0,178,87,0
0,124,60,1
0,123,59,1
0,136,82,0
0,238,148,1
0,284,122,1
0,256,178,1
0,145,78,1
0,431,243,1
0,242,98,1
0,124,79,1
0,187,99,1
0,326,192,1
0,127,67,1
0,163,76,1
0,277,128,1
0,127,20,1
0,161,94,1
0,121,63,1
0,272,111,1
0,137,71,0
0,64,33,1
0,106,57,1
0,171,93,1
0,133,59,1
0,316,121,1
0,147,72,1
0,96,50,1
0,183,97,1
0,171,68,1
0,255,142,1
0,156,58,1
0,122,79,1
0,285,164,1
0,129,77,1
0,239,140,1
0,209,131,1
0,318,179,1
0,219,89,0
0,119,57,0
0,97,37,1
0,130,81,0
0,116,23,1
0,215,137,1
0,127,76,1
0,341,193,1
0,137,68,1
0,127,77,0
0,165,63,1
0,235,145,1
0,152,55,1
0,241,140,1
0,158,97,1
0,95,33,1
0,204,116,1
0,136,69,1
0,116,62,1
0,306,165,0
0,325,197,1
0,291,126,1
0,121,66,1
0,242,128,1
0,142,92,1
0,375,201,0
0,306,166,1
0,281,144,1
0,119,60,1
0,157,84,1
0,161,64,0
0,119,52,1
0,352,221,0
0,220,125,1
0,139,63,1
0,156,82,1
0,281,104,1
0,400,255,0
0,92,33,1
0,182,82,1
0,143,71,1
0,96,49,1
0,251,148,1
0,403,219,1
0,170,83,0
0,273,105,1
0,145,50,1
0,270,138,1
0,308,139,1
0,230,150,0
0,72,34,1
0,67,31,1
0,218,139,1
0,345,199,1
0,281,152,1
0,124,73,0
0,169,84,1
0,129,75,0
0,168,77,1
0,85,46,1
0,161,82,0
0,143,95,1
0,132,79,0
0,421,238,0
0,124,61,1
0,161,105,1
0,316,187,1
0,294,189,0
0,324,193,1
0,122,64,1
0,364,192,0
0,147,47,1
0,87,40,1
0,263,147,0
0,166,103,0
0,106,55,1
0,67,29,0
0,305,185,1
0,114,53,1
0,149,46,1
0,167,82,1
0,422,233,1
0,421,238,0
0,130,68,1
0,147,71,1
0,122,69,1
0,332,192,0
0,115,56,0
0,192,119,1
0,97,38,1
0,161,65,1
0,322,191,0
0,129,41,1
0,214,125,0
0,284,164,1
0,257,133,1
0,116,38,0
0,265,171,1
0,195,120,1
0,257,109,0
0,216,123,1
0,346,196,1
0,155,39,1
0,150,81,1
0,69,20,1
0,137,84,1
0,144,94,0
0,252,121,1
0,182,97,1
0,126,67,1
0,169,82,1
0,128,61,1
0,166,86,1
0,169,88,1
0,169,78,1
0,257,133,1
0,266,180,1
0,66,33,0
0,323,223,1
0,277,156,0
0,290,96,0
0,109,56,1
0,235,104,1
0,238,140,1
0,292,190,1
0,183,93,1
0,317,121,0
0,181,91,1
0,157,82,1
0,181,73,1
0,52,24,0
0,163,91,0
0,389,256,0
0,92,36,1
0,329,197,1
0,217,125,0
0,129,74,1
0,410,262,1
0,262,109,0
0,149,68,0
0,277,161,1
0,258,127,1
0,261,133,1
0,252,147,1
0,307,138,1
0,256,130,0
0,137,84,0
0,117,60,0
0,250,106,1
0,142,64,1
0,288,110,1
0,354,208,1
0,131,65,0
0,274,160,1
0,256,132,1
0,115,63,1
0,263,150,1
0,255,138,1
0,161,73,1
0,299,162,0
0,190,117,1
0,388,259,1
0,235,135,1
0,88,36,1
0,316,179,1
0,244,98,1
0,277,112,1
0,258,129,1
0,170,83,1
0,171,82,1
0,197,87,1
0,119,58,0
0,71,30,1
0,281,103,0
0,318,187,1
0,142,47,1
0,161,85,1
0,164,81,1
0,306,185,0
0,232,101,1
0,161,88,1
0,160,106,1
0,170,91,1
0,38,17,1
0,134,68,0
0,386,253,1
0,318,121,1
0,315,189,1
0,243,133,1
0,112,39,1
0,241,118,1
0,376,201,0
0,232,146,1
0,150,63,1
0,80,20,1
0,363,204,1
0,118,60,1
0,309,97,1
0,224,139,1
0,227,137,1
0,164,63,1
0,153,55,0
0,231,89,1
0,289,98,1
0,335,185,1
0,374,207,0
0,16,2,1
0,280,168,1
0,192,118,0
0,173,82,1
0,85,30,1
0,410,264,1
0,156,71,1
0,332,122,0
0,127,77,0
0,317,123,1
0,266,141,1
0,221,101,1
0,273,149,1
0,219,147,1
0,102,43,1
0,152,70,1
0,225,105,0
0,136,44,0
0,132,75,0
0,406,226,0
0,279,160,1
0,338,129,1
0,332,199,1
0,215,103,1
0,152,59,0
0,261,153,0
0,147,97,1
0,198,115,0
0,127,76,0
0,153,83,1
0,195,86,1
0,258,128,1
0,148,61,1
0,150,70,1
0,177,85,1
0,261,109,1
0,199,85,1
0,145,61,1
0,368,243,1
0,307,215,0
0,144,71,1
0,136,70,1
0,250,129,1
0,71,35,1
0,381,245,0
0,269,159,0
0,162,63,0
0,180,108,1
0,125,79,1
0,121,39,1
0,238,149,1
0,174,112,1
0,247,141,1
0,278,159,1
0,130,83,1
0,253,147,0
0,18,3,1
0,110,47,0
0,363,237,0
0,382,255,1
0,164,92,1
0,147,80,1
0,273,105,1
0,307,218,1
0,159,66,1
0,156,82,1
0,270,138,0
0,158,99,1
0,366,240,0
0,144,68,0
0,370,243,0
0,229,129,1
0,215,124,1
0,145,78,1
0,85,37,1
0,124,71,1
0,387,259,1
0,121,65,0
0,172,76,0
0,172,110,0
0,219,100,1
0,176,85,1
0,271,105,0
0,207,122,1
0,150,70,1
0,280,159,0
0,340,199,1
0,286,119,1
0,306,103,1
0,170,83,1
0,309,167,1
0,263,159,0
0,270,105,1
0,291,138,1
0,315,121,1
0,146,46,0
0,71,19,0
0,126,62,1
0,347,204,0
0,194,123,1
0,113,59,1
0,242,104,1
0,142,68,1
0,392,252,0
0,282,103,0
0,106,59,0
0,130,81,1
0,376,250,0
0,127,80,0
0,215,96,0
0,297,129,0
0,318,123,0
0,323,180,1
0,186,82,1
0,279,155,1
0,390,253,0
0,274,177,1
0,271,105,1
0,167,63,0
0,317,175,1
0,100,50,1
0,305,137,0
0,316,120,1
0,179,112,0
0,262,147,1
0,225,147,1
0,191,103,1
0,215,119,1
0,182,108,1
0,173,88,0
0,198,106,1
0,226,101,1
0,382,205,1
0,361,204,1
0,307,186,0
0,188,91,0
0,151,102,1
0,155,95,1
0,141,72,1
0,114,61,1
0,281,170,1
0,113,55,0
0,190,95,1
0,108,63,1
0,286,109,1
0,152,102,0
0,171,84,1
0,263,135,1
0,144,46,1
0,102,23,1
0,260,134,0
0,244,104,1
0,218,89,1
0,67,27,1
0,273,160,1
0,274,150,1
0,190,84,1
0,203,86,1
0,152,72,1
0,204,89,1
0,347,197,1
0,117,41,1
0,394,213,1
0,292,124,1
0,280,151,1
0,176,112,1
0,128,74,0
0,428,244,1
0,154,61,0
0,308,103,0
0,168,81,1
0,168,68,0
0,370,242,0
0,323,189,1
0,273,142,0
0,130,68,1
0,244,128,1
0,186,85,1
0,124,75,1
0,196,106,1
0,162,39,1
0,97,42,1
0,230,151,1
0,290,110,0
0,133,55,1
0,102,42,1
0,327,225,1
0,88,19,1
0,225,127,1
0,101,42,1
0,147,80,1
0,148,49,1
0,128,75,1
0,248,120,1
0,188,112,1
0,141,92,1
0,147,45,1
0,100,42,1
0,101,42,1
0,321,159,0
0,114,61,1
0,117,58,0
0,350,192,1
0,261,134,0
0,259,145,0
0,299,130,1
0,253,146,0
0,163,93,1
0,111,47,1
0,204,101,1
0,101,40,0
0,419,235,1
0,221,103,1
0,396,256,1
0,250,146,1
0,203,89,1
0,252,147,0
0,266,175,1
0,161,68,0
0,143,48,1
0,119,57,0
0,305,132,1
0,110,53,0
0,198,74,1
0,416,231,1
0,227,133,1
0,353,225,1
0,302,96,0
0,286,181,1
0,180,75,1
0,256,128,1
0,260,134,1
0,98,33,1
0,92,25,1
0,253,134,0
0,151,70,1
0,273,140,0
0,72,38,0
0,166,83,1
0,287,110,1
0,331,185,1
0,147,63,1
0,193,111,0
0,160,82,1
0,205,75,0
0,155,59,1
0,168,107,1
0,116,59,1
0,256,181,1
0,249,121,1
0,141,89,1
0,355,208,0
0,255,176,1
0,327,223,0
0,251,134,1
0,228,139,1
0,192,117,0
0,271,106,1
0,61,26,1
0,294,179,1
0,126,76,0
0,119,41,1
0,211,117,1
0,205,128,1
0,136,63,0
0,235,100,1
0,260,114,0
0,160,73,1
0,132,50,1
0,392,253,1
0,141,73,1
0,386,208,1
0,187,72,1
0,79,20,1
0,116,59,1
0,109,59,1
0,198,75,0
0,275,112,1
0,164,103,0
0,53,25,0
0,200,116,1
0,264,162,1
0,144,70,0
0,149,69,0
0,275,152,1
0,240,146,1
0,146,45,1
0,138,61,1
0,287,121,1
0,138,68,1
0,71,39,1
0,138,59,1
0,84,47,1
0,408,226,1
0,366,242,1
0,264,108,1
0,331,182,1
0,143,73,1
0,291,111,0
0,147,80,1
0,333,193,0
0,131,78,1
0,120,59,1
0,259,130,1
0,118,57,1
0,144,77,1
0,387,208,1
0,123,71,0
0,364,194,1
0,169,73,1
0,282,128,1
0,117,58,0
0,271,160,1
0,228,105,0
0,155,94,1
0,149,70,1
0,319,119,1
0,299,131,1
0,364,209,1
0,311,107,1
0,292,124,0
0,118,60,0
0,153,54,0
0,86,31,0
0,121,75,1
0,274,163,1
0,111,22,1
0,414,228,1
0,183,113,0
0,155,102,1
0,170,79,0
0,150,41,1
0,160,66,1
0,391,252,0
0,61,32,1
0,144,73,0
0,310,187,1
0,241,148,1
0,122,58,1
0,117,59,1
0,159,73,1
0,118,62,0
0,152,60,1
0,216,89,1
0,173,109,1
0,262,173,1
0,324,180,1
0,343,129,0
0,279,149,1
0,318,172,1
0,324,191,1
0,318,186,1
0,257,130,1
0,233,133,0
0,171,82,1
0,229,102,1
0,216,124,1
0,245,99,1
0,362,237,0
0,81,37,0
0,126,39,0
0,293,191,0
0,255,139,1
0,128,64,1
0,401,219,0
0,282,173,1
0,124,77,1
0,186,83,1
0,143,68,1
0,267,138,1
0,271,128,1
0,228,144,1
0,31,13,1
0,274,143,0
0,68,30,1
0,117,57,1
0,306,213,1
0,179,93,1
0,83,16,1
0,392,263,1
0,314,193,1
0,233,135,1
0,64,31,1
0,310,178,1
0,268,151,1
0,273,165,1
0,400,215,0
0,196,107,1
0,127,71,0
0,291,122,0
0,118,64,1
0,131,69,1
0,289,190,0
0,212,131,0
0,276,161,1
0,228,144,1
0,265,155,1
0,352,223,1
0,245,157,1
0,71,26,1
0,212,97,1
0,279,146,0
0,121,73,1
0,234,89,0
0,163,84,1
0,130,77,0
0,88,37,0
0,338,189,1
0,127,83,1
0,270,162,1
0,63,28,1
0,412,232,0
0,155,71,1
0,72,31,0
0,372,246,0
0,240,117,1
0,206,82,0
0,257,131,1
0,263,135,1
0,86,13,1
0,179,94,1
0,137,83,1
0,274,106,1
0,401,220,1
0,136,59,1
0,229,149,0
0,146,50,0
0,72,39,1
0,195,111,1
0,174,110,1
0,122,71,1
0,151,81,1
0,151,64,1
0,260,134,1
0,243,143,1
0,248,106,1
0,138,55,1
0,214,127,1
0,122,64,1
0,219,139,0
0,83,10,1
0,210,117,1
0,149,35,1
0,61,33,1
0,144,48,1
0,122,65,1
0,171,83,0
0,258,148,1
0,143,79,1
0,273,105,1
0,233,133,1
0,7,0,1
0,74,10,1
0,110,62,1
0,161,99,1
0,170,108,1
0,315,189,0
0,132,80,0
0,412,270,1
0,112,23,1
0,242,127,1
0,52,19,1
0,188,85,1
0,192,83,0
0,260,136,1
0,257,123,0
0,325,224,0
0,272,109,1
0,366,231,1
0,298,190,0
0,304,187,1
0,119,59,1
0,161,102,1
0,89,42,1
0,230,107,1
0,123,78,1
0,118,59,1
0,100,44,0
0,180,82,1
0,290,99,1
0,62,34,0
0,126,41,1
0,122,77,0
0,123,62,1
0,395,265,0
0,150,67,0
0,195,101,0
0,182,89,1
0,122,75,0
0,381,204,0
0,342,125,1
0,158,96,1
0,153,101,1
0,287,120,0
0,263,143,1
0,145,81,0
0,235,145,1
0,317,179,0
0,177,87,0
0,160,64,0
0,253,142,1
0,70,31,1
0,263,155,1
0,387,260,0
0,126,79,1
0,409,262,1
0,308,100,1
0,249,135,1
0,150,51,1
0,184,80,1
0,118,55,1
0,331,184,1
0,287,134,0
0,316,189,1
0,115,62,0
0,105,23,1
0,156,55,1
0,123,75,1
0,195,76,1
0,125,80,1
0,188,83,1
0,77,36,1
0,317,154,1
0,119,57,0
0,267,128,0
0,362,208,1
0,138,69,1
0,178,112,1
0,262,151,1
0,298,161,0
0,111,55,0
0,434,245,0
0,48,18,1
0,196,73,1
0,85,42,1
0,123,20,1
0,267,155,1
0,107,56,1
0,118,61,1
0,182,69,1
0,212,127,1
0,176,89,0
0,243,101,1
0,174,84,1
0,196,82,0
0,183,108,1
0,124,77,0
0,341,194,1
0,242,134,1
0,89,19,1
0,79,37,0
0,254,122,1
0,347,131,1
0,409,264,1
0,230,144,1
0,86,37,1
0,213,96,1
0,299,190,0
0,175,109,0
0,216,115,1
0,186,111,1
0,157,90,1
0,392,257,0
0,92,38,1
0,428,245,0
0,271,100,1
0,26,10,1
0,272,140,1
0,283,105,1
0,92,41,1
0,122,73,1
0,176,71,1
0,336,192,1
0,252,136,1
0,315,178,1
0,84,30,1
0,129,39,1
0,191,119,0
0,174,82,1
0,228,138,1
0,263,109,0
0,315,121,1
0,117,64,0
0,191,74,1
0,14,2,1
0,62,36,1
0,117,59,1
0,416,234,0
0,272,159,1
0,400,256,0
0,251,136,1
0,275,156,1
0,364,208,1
0,263,163,1
0,170,84,1
0,151,43,1
0,303,185,0
0,127,74,0
0,57,34,1
0,124,77,1
0,156,83,1
0,97,38,0
0,167,107,0
0,156,95,0
0,324,190,1
0,408,267,0
0,85,37,1
0,286,123,1
0,144,45,1
0,179,92,0
0,195,115,1
0,317,170,1
0,199,123,1
0,374,207,1
0,202,115,0
0,172,74,0
0,422,238,1
0,184,113,1
0,143,48,1
0,65,27,0
0,317,192,1
0,126,67,1
0,125,66,0
0,236,133,0
0,326,192,1
0,58,29,0
0,151,70,1
0,135,55,1
0,279,152,1
0,155,56,1
0,250,136,1
0,275,112,1
0,220,145,1
0,241,134,0
0,255,149,1
0,131,82,1
0,113,23,1
0,160,97,1
0,327,180,0
0,129,77,1
0,156,80,1
0,73,40,1
0,393,253,1
0,311,177,1
0,99,38,1
0,124,38,0
0,271,157,0
0,301,188,1
0,114,23,1
0,275,177,0
0,227,150,1
0,110,35,1
0,140,57,0
0,273,159,0
0,83,15,0
0,275,158,1
0,151,69,1
0,346,206,1
0,282,174,1
0,149,36,1
0,279,142,1
0,272,157,0
0,281,113,1
0,147,49,1
0,145,70,1
0,176,96,1
0,356,229,1
0,93,35,1
0,125,75,1
0,263,172,0
0,277,149,1
0,155,81,1
0,316,172,1
0,155,101,1
0,301,169,0
0,117,22,1
0,136,74,1
0,317,158,1
0,148,72,1
0,254,152,1
0,283,129,1
0,65,27,1
0,69,21,1
0,252,134,1
0,277,182,1
0,124,74,1
0,228,149,0
0,227,104,1
0,393,253,1
0,290,118,0
0,128,76,0
0,402,219,1
0,130,19,1
0,153,60,1
0,337,187,1
0,67,26,1
0,358,232,0
0,129,73,0
0,311,168,1
0,78,16,1
0,21,3,1
0,81,32,1
0,234,136,1
0,256,133,0
0,236,124,1
0,164,87,1
0,123,59,1
0,176,92,1
0,239,105,1
0,83,36,1
0,175,105,1
0,300,190,1
0,288,134,1
0,392,254,1
0,83,29,1
0,54,19,1
0,347,223,1
0,101,52,1
0,123,72,1
0,369,241,1
0,67,30,1
0,116,58,1
0,65,28,1
0,143,65,1
0,158,82,1
0,216,119,1
0,172,85,0
0,265,116,1
0,178,95,1
0,156,76,1
0,3,0,1
0,372,237,1
0,213,89,1
0,124,21,1
0,330,223,0
0,400,215,0
0,104,49,1
0,122,58,1
0,155,45,0
0,135,84,1
0,49,28,1
0,387,256,1
0,241,132,1
0,230,135,1
0,277,111,0
0,130,76,0
0,211,97,1
0,243,134,1
0,121,69,1
0,155,80,1
0,278,128,0
0,216,119,1
0,138,71,1
0,196,120,0
0,193,120,0
0,189,79,1
0,143,49,0
0,264,135,1
0,57,31,1
0,274,155,0
0,108,59,1
0,154,56,1
0,277,161,1
0,383,207,0
0,103,46,1
0,237,118,1
0,183,86,1
0,146,79,1
0,141,92,1
0,123,62,0
0,289,167,0
0,200,120,1
0,90,33,1
0,255,130,1
0,152,81,1
0,129,65,1
0,279,141,0
0,199,105,1
0,95,23,1
0,341,199,1
0,418,230,0
0,390,260,1
0,281,173,1
0,125,79,1
0,355,192,0
0,252,138,1
0,137,58,0
0,145,42,1
0,197,123,1
0,263,109,0
0,171,76,1
0,188,116,1
0,113,63,0
0,193,117,1
0,409,265,1
0,70,17,1
0,406,261,1
0,117,59,1
0,335,123,1
0,138,85,1
0,322,211,1
0,99,50,0
0,304,190,1
0,362,205,1
0,147,79,1
0,229,105,0
0,277,160,1
0,85,36,0
0,275,159,1
0,249,121,1
0,69,26,1
0,122,59,1
0,200,118,1
0,258,139,1
0,205,89,1
0,66,26,1
0,125,77,1
0,295,114,0
0,274,105,0
0,294,114,0
0,291,191,1
0,255,127,1
0,51,18,1
0,119,53,1
0,303,96,1
0,228,145,1
0,217,116,1
0,256,135,0
0,241,104,1
0,114,58,1
0,190,83,1
0,172,93,1
0,124,60,0
0,228,125,1
0,237,148,1
0,105,59,1
0,300,187,0
0,114,69,1
0,428,242,0
0,119,38,1
0,282,104,1
0,286,119,0
0,119,72,1
0,368,205,0
0,155,84,1
0,129,77,1
0,239,135,0
0,310,103,1
0,84,37,1
0,269,155,1
0,172,82,1
0,165,86,1
0,198,75,1
0,156,79,0
0,83,30,0
0,273,148,1
0,175,76,1
0,318,115,1
0,198,105,0
0,318,179,0
0,113,55,1
0,305,172,0
0,81,20,1
0,195,118,1
0,265,146,1
0,134,84,1
0,309,185,1
0,254,142,1
0,107,36,1
0,142,90,0
0,149,72,1
0,193,74,0
0,286,117,1
0,120,50,1
0,260,145,1
0,199,123,1
0,296,158,0
0,195,101,1
0,164,103,0
0,166,105,1
0,128,41,1
0,217,120,0
0,391,252,1
0,95,54,1
0,232,137,1
0,227,139,1
0,151,82,1
0,314,178,1
0,235,130,1
