@relation 'qpid-weka.filters.unsupervised.attribute.Remove-V-R5,6,7,last'

@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,90}


@data
0,261,13,0
1,214,14,90
0,255,8,90
0,167,10,90
0,192,6,90
0,264,12,90
1,257,9,0
1,191,5,90
7,333,48,90
0,139,37,90
1,169,4,90
0,92,7,90
2,363,26,90
1,286,16,90
1,285,31,0
0,359,11,90
1,355,114,90
0,147,12,90
0,222,9,90
0,215,4,90
0,245,48,90
0,316,9,0
0,279,71,90
2,345,35,90
0,159,7,90
0,190,15,90
2,336,35,90
3,272,16,0
11,262,32,90
2,354,12,90
0,220,17,90
0,155,6,90
0,212,7,0
3,336,34,90
0,350,11,90
0,309,9,90
6,323,27,0
0,138,33,90
6,286,24,0
16,295,28,0
0,148,5,0
0,111,29,90
1,266,10,90
7,149,8,90
19,88,27,0
1,205,5,90
138,138,1,90
2,177,27,90
3,304,11,90
0,300,30,90
30,304,43,0
0,221,14,90
0,227,7,90
30,293,36,0
1,361,27,90
1,208,9,90
6,244,14,90
0,156,5,90
0,147,8,90
0,317,5,90
0,200,5,0
139,285,97,0
6,136,6,90
0,215,6,90
45,298,11,0
1,178,9,90
0,243,8,90
9,281,35,0
3,339,15,0
1,151,1,90
0,367,9,90
2,311,32,90
0,294,10,90
2,252,8,0
1,262,51,90
1,299,9,90
22,298,23,90
7,197,5,90
0,309,25,90
3,296,11,90
0,265,13,90
0,309,33,90
0,310,25,90
0,180,7,90
0,259,9,90
3,333,16,90
7,372,28,90
0,168,7,90
2,198,7,90
0,94,8,90
0,147,6,90
141,255,50,90
2,281,39,0
0,162,1,90
1,297,25,0
6,301,29,90
4,309,5,90
8,293,64,90
0,359,10,90
1,154,14,90
3,351,75,0
0,266,17,0
10,280,38,0
0,298,47,90
6,210,32,90
1,293,65,90
12,306,20,90
4,146,26,90
0,117,2,90
6,254,14,90
5,293,22,90
3,219,14,90
3,295,26,0
1,292,11,90
4,163,10,90
45,301,11,0
0,20,1,90
0,142,13,90
1,185,5,90
1,158,5,90
0,205,9,90
16,86,25,0
170,278,65,90
0,296,10,90
3,208,4,90
2,172,2,90
8,331,35,90
0,247,2,90
0,217,14,90
6,295,26,0
1,255,10,0
2,374,10,90
0,105,9,90
0,292,34,0
0,247,2,90
6,295,32,90
4,327,17,0
14,274,17,90
81,336,94,0
0,230,7,90
1,108,5,90
1,52,1,90
1,167,2,90
13,318,54,0
1,154,5,90
2,313,21,90
0,264,14,90
1,134,29,90
2,100,12,90
14,294,33,0
0,261,11,0
0,351,27,0
18,300,34,90
0,205,10,90
0,259,9,0
0,119,10,90
81,333,93,0
0,259,13,90
0,11,0,90
2,344,10,90
48,155,35,90
1,148,6,90
1,179,9,90
1,208,14,90
54,365,113,90
0,195,4,90
1,180,9,90
1,270,49,90
2,305,27,90
0,59,3,90
0,247,8,90
53,323,59,90
0,228,9,90
12,336,16,90
3,182,5,90
0,224,9,90
0,246,2,90
7,285,51,90
3,115,6,0
0,144,6,90
0,301,9,90
6,317,9,90
4,123,3,90
54,345,75,90
13,305,102,0
138,144,1,90
0,161,6,90
0,203,6,90
0,160,6,90
22,351,93,90
2,346,36,90
31,318,27,0
0,149,1,90
18,351,79,0
0,267,13,90
2,301,29,90
29,338,91,0
0,43,1,90
1,271,48,90
4,298,27,0
0,191,11,90
2,314,20,90
2,329,35,90
1,191,2,90
0,295,20,90
1,147,37,90
6,311,27,0
1,331,10,90
0,211,5,90
0,221,10,90
1,202,34,90
1,332,11,90
3,303,11,0
0,191,2,0
0,184,2,90
0,291,21,90
0,92,6,90
0,68,2,90
1,186,5,0
0,206,6,90
19,339,91,0
9,271,29,0
5,318,20,90
6,207,7,90
12,323,14,90
4,181,5,0
0,283,41,90
0,264,32,90
0,210,14,90
15,301,20,90
2,341,10,90
0,143,7,90
5,133,7,0
1,89,27,90
1,300,64,90
0,364,10,90
3,292,36,90
0,215,7,90
0,184,30,0
1,295,24,90
0,267,6,90
45,304,8,90
0,194,7,90
5,298,27,90
0,213,6,90
10,359,113,0
0,282,14,90
236,316,52,90
0,186,6,90
0,85,6,90
2,156,13,90
0,202,8,90
9,279,35,0
0,139,11,0
1,217,13,90
0,206,11,0
1,221,8,90
3,337,5,90
11,173,21,90
2,250,8,0
0,187,33,0
0,244,20,90
1,205,3,0
2,299,11,90
0,267,34,90
0,336,20,90
14,312,27,90
0,177,8,90
16,308,28,0
1,273,20,90
0,152,5,90
9,93,29,90
0,370,22,90
236,289,66,90
3,195,4,0
2,130,4,90
2,120,27,0
1,143,7,90
1,292,11,90
37,309,93,0
62,353,100,90
3,355,28,90
17,294,33,90
1,174,4,90
0,239,9,90
