@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,14}


@data
0,214,114,0
0,117,60,14
0,120,69,14
0,195,77,0
0,194,88,0
0,70,20,14
0,343,193,14
0,125,61,0
0,239,127,14
0,60,27,14
0,291,122,0
0,322,190,0
0,117,62,14
0,138,68,14
0,130,64,14
0,258,131,14
0,106,59,0
0,346,130,14
0,285,163,14
0,209,89,14
0,259,134,0
0,112,57,14
0,305,185,14
0,209,91,14
0,246,127,14
0,167,82,0
0,155,79,0
0,327,222,0
0,279,159,14
0,272,150,0
0,375,238,14
0,319,188,14
0,334,185,0
0,112,22,0
0,391,251,14
0,121,77,14
0,326,180,0
0,87,38,14
0,242,127,0
0,292,174,14
0,394,264,0
0,168,64,0
0,305,102,0
0,255,179,0
0,29,10,0
0,147,51,14
0,144,80,14
0,131,83,0
0,219,103,14
0,155,81,0
0,61,27,0
0,255,135,14
0,90,42,0
0,127,75,0
0,273,165,0
0,325,200,0
0,387,261,0
0,152,101,14
0,323,223,14
0,276,98,14
0,187,92,0
0,146,72,0
0,255,176,14
0,292,166,14
0,152,62,14
0,137,88,14
0,177,92,14
0,322,226,0
0,249,145,14
0,87,37,0
0,326,224,0
0,330,119,14
0,200,123,14
0,194,101,14
0,287,112,0
0,262,170,0
0,255,144,0
0,374,249,14
0,422,233,14
0,96,33,14
0,138,54,0
0,170,92,14
0,92,35,14
0,238,119,14
0,271,147,0
0,259,182,14
0,89,22,14
0,181,90,0
0,319,188,0
0,124,19,14
0,165,76,0
0,346,199,14
0,274,160,14
0,277,103,14
0,152,54,14
0,124,53,14
0,281,128,0
0,278,168,0
0,100,49,0
0,57,23,14
0,113,55,14
0,275,178,14
0,198,101,14
0,276,151,14
0,141,91,0
0,116,55,14
0,308,138,0
0,211,103,0
0,210,126,14
0,177,91,0
0,277,161,14
0,242,141,0
0,190,99,0
0,220,100,14
0,287,171,0
0,142,71,14
0,291,199,0
0,159,82,14
0,120,64,0
0,238,134,14
0,259,133,0
0,192,124,0
0,312,193,14
0,258,131,14
0,254,108,14
0,135,84,14
0,117,41,14
0,264,163,14
0,230,129,14
0,272,103,14
0,313,120,0
0,129,84,14
0,201,105,0
0,288,109,0
0,56,31,0
0,82,19,14
0,169,84,14
0,41,17,14
0,114,56,14
0,283,117,14
0,232,146,14
0,220,123,0
0,119,62,14
0,153,76,0
0,157,83,14
0,241,156,0
0,384,256,0
0,115,48,14
0,252,135,0
0,124,61,0
0,130,40,0
0,222,89,0
0,225,148,14
0,243,148,0
0,125,70,0
0,81,16,14
0,245,97,14
0,313,109,14
0,114,57,0
0,316,193,0
0,80,16,14
0,193,77,0
0,142,46,14
0,78,31,14
0,127,59,14
0,229,139,14
0,218,123,14
0,184,114,14
0,274,159,14
0,62,27,14
0,205,116,14
0,144,50,14
0,164,91,0
0,155,76,0
0,266,117,0
0,213,125,0
0,315,178,14
0,264,175,0
0,205,75,14
0,347,198,0
0,165,87,0
0,95,31,14
0,145,49,14
0,345,196,0
0,177,112,14
0,216,127,0
0,152,37,0
0,271,146,14
0,169,71,14
0,163,87,0
0,124,61,14
0,126,75,14
0,169,80,0
0,104,33,14
0,259,134,0
0,407,229,14
0,149,61,14
0,125,78,14
0,317,221,14
0,192,80,0
0,293,126,0
0,260,150,0
0,144,55,0
0,287,120,0
0,262,147,14
0,127,61,14
0,147,47,14
0,201,122,14
0,332,184,14
0,84,42,14
0,169,107,14
0,265,141,0
0,275,164,0
0,205,128,14
0,121,63,0
0,124,64,14
0,161,80,0
0,319,124,0
0,250,136,14
0,172,84,0
0,288,117,14
0,165,85,0
0,169,82,0
0,351,191,0
0,293,190,0
0,116,58,0
0,346,196,0
0,165,104,0
0,118,41,14
0,362,204,0
0,100,40,14
0,232,139,14
0,116,58,0
0,100,48,0
0,407,226,0
0,312,118,0
0,309,105,0
0,188,92,0
0,97,29,0
0,148,98,0
0,157,80,14
0,156,94,0
0,270,157,0
0,260,101,0
0,269,137,0
0,178,88,0
0,180,97,0
0,275,103,14
0,64,31,14
0,109,53,0
0,75,35,0
0,90,41,0
0,124,81,14
0,259,137,14
0,255,129,14
0,207,89,0
0,56,23,14
0,250,136,0
0,321,225,0
0,405,218,0
0,89,32,14
0,125,53,0
0,149,84,14
0,315,119,14
0,123,63,14
0,177,84,0
0,285,153,0
0,272,163,0
0,102,31,14
0,187,71,14
0,301,189,0
0,264,180,14
0,102,31,0
0,161,65,0
0,338,189,14
0,167,75,0
0,123,74,14
0,306,219,14
0,189,93,0
0,112,62,14
0,248,130,14
0,126,72,0
0,207,117,0
0,124,72,0
0,293,189,14
0,154,82,14
0,294,139,0
0,329,181,0
0,125,79,14
0,218,103,14
0,315,177,14
0,267,159,0
0,166,81,14
0,286,111,0
0,186,99,14
0,269,138,0
0,136,69,14
0,298,134,14
0,142,73,14
0,170,70,14
0,320,155,0
0,102,52,0
0,241,146,0
0,311,103,0
0,90,38,14
0,258,152,14
0,321,154,14
0,252,131,0
0,212,116,14
0,106,63,14
0,104,53,0
0,191,118,0
0,88,38,0
0,121,62,14
0,254,152,14
0,172,84,14
0,311,176,0
0,178,85,14
0,116,41,14
0,194,111,0
0,164,80,14
0,168,87,14
0,221,100,14
0,69,29,14
0,221,89,0
0,165,83,0
0,118,39,0
0,250,135,14
0,125,55,0
0,322,180,14
0,233,148,14
0,273,103,0
0,311,178,0
0,254,134,0
0,356,203,0
0,368,207,0
0,227,148,0
0,87,36,14
0,326,190,0
0,265,169,0
0,371,198,14
0,293,159,0
0,402,266,0
0,221,120,0
0,252,146,14
0,231,152,14
0,155,70,14
0,368,243,0
0,162,69,0
0,156,56,0
0,207,101,14
0,365,192,0
0,77,20,14
0,290,190,0
0,114,53,0
0,160,39,14
0,402,222,0
0,270,155,14
0,175,111,14
0,118,63,14
0,107,33,14
0,188,100,0
0,257,130,0
0,176,89,0
0,251,135,14
0,72,34,0
0,148,79,0
0,322,222,0
0,246,134,14
0,133,77,14
0,215,114,14
0,146,59,14
0,86,36,0
0,130,85,0
0,227,125,0
0,209,117,0
0,114,59,0
0,222,104,14
0,388,256,14
0,104,49,0
0,206,75,0
0,217,103,14
0,132,67,0
0,189,77,0
0,127,84,14
0,309,138,0
0,159,66,0
0,155,63,0
0,135,59,14
0,169,69,14
0,403,269,14
0,268,175,0
0,309,137,14
0,225,124,0
0,123,80,14
0,331,192,0
0,116,58,0
0,316,153,0
0,106,55,0
0,261,104,14
0,222,137,0
0,105,32,14
0,310,104,0
0,311,98,14
0,98,32,14
0,101,31,0
0,169,89,14
0,182,97,14
0,116,41,14
0,217,98,14
0,80,27,14
0,128,39,14
0,127,69,14
0,316,154,14
0,215,127,0
0,175,111,0
0,180,86,14
0,141,64,14
0,173,65,14
0,291,124,0
0,315,153,0
0,237,101,0
0,123,47,0
0,319,158,0
0,94,26,14
0,118,62,14
0,404,217,0
0,198,89,14
0,190,79,0
0,55,31,0
0,148,67,0
0,262,170,0
0,148,71,14
0,61,34,14
0,259,133,14
0,305,173,14
0,264,149,0
0,92,23,0
0,214,116,0
0,402,256,0
0,142,63,14
0,79,27,14
0,125,73,14
0,258,133,14
0,138,70,14
0,288,121,14
0,153,72,0
0,190,100,0
0,82,39,14
0,116,43,14
0,220,103,14
0,276,112,0
0,186,68,0
0,370,243,0
0,276,151,0
0,162,40,14
0,149,70,14
0,293,196,14
0,138,84,14
0,160,80,14
0,125,63,14
0,150,71,14
0,285,123,14
0,324,208,14
0,271,106,0
0,134,81,14
0,148,81,14
0,157,66,0
0,125,78,14
0,258,133,0
0,159,85,0
0,176,82,0
0,341,130,14
0,154,101,0
0,313,120,0
0,109,47,14
0,146,42,0
0,128,76,14
0,202,116,0
0,117,67,14
0,119,65,14
0,192,114,14
0,274,101,0
0,405,224,0
0,219,123,0
0,166,39,14
0,313,193,14
0,131,76,0
0,125,60,0
0,163,104,0
0,235,135,14
0,184,85,0
0,139,64,0
0,274,177,14
0,59,36,14
0,114,62,0
0,364,203,0
0,90,21,14
0,139,77,0
0,85,43,14
0,95,25,0
0,400,220,0
0,133,40,0
0,116,62,0
0,145,75,14
0,389,256,14
0,278,182,0
0,229,107,0
0,345,200,14
0,151,59,14
0,117,23,14
0,368,243,14
0,378,203,0
0,68,30,0
0,158,62,14
0,173,92,14
0,155,80,0
0,126,74,14
0,79,32,14
0,125,78,0
0,285,116,14
0,293,114,0
0,266,160,14
0,148,59,14
0,368,206,14
0,245,132,14
0,158,80,0
0,173,92,0
0,152,81,14
0,282,170,0
0,157,85,0
0,333,126,0
0,64,33,14
0,275,148,14
0,69,37,14
0,144,64,14
0,132,20,0
0,124,73,0
0,379,252,14
0,162,104,14
0,311,107,14
0,99,31,14
0,183,82,14
0,154,78,0
0,174,85,14
0,257,129,14
0,327,227,0
0,42,17,14
0,59,30,0
0,314,153,0
0,127,73,14
0,251,104,0
0,125,73,0
0,233,147,0
0,108,58,0
0,185,79,0
0,295,169,0
0,271,105,14
0,187,110,0
0,250,102,14
0,165,80,0
0,57,34,14
0,243,133,0
0,388,260,14
0,103,41,14
0,162,80,0
0,275,155,14
0,118,67,14
0,286,105,0
0,93,38,0
0,162,63,0
0,134,54,0
0,221,119,0
0,95,52,14
0,253,121,14
0,324,198,0
0,403,223,0
0,152,81,0
0,237,149,14
0,213,114,0
0,136,64,14
0,272,157,14
0,133,44,14
0,99,33,14
0,248,121,14
0,144,48,0
0,266,134,14
0,408,229,0
0,254,142,14
0,274,161,14
0,85,42,14
0,153,84,14
0,170,82,0
0,121,62,14
0,98,28,14
0,177,90,14
0,165,83,14
0,120,73,14
0,366,208,0
0,230,127,0
0,136,68,14
0,344,196,0
0,198,89,14
0,180,97,14
0,377,203,0
0,266,137,0
0,284,111,14
0,408,265,14
0,162,102,0
0,388,209,0
0,270,158,14
0,166,80,0
0,181,108,14
0,121,79,14
0,367,204,0
0,97,34,14
0,225,145,0
0,263,149,14
0,165,108,14
0,252,129,14
0,143,71,0
0,138,71,14
0,189,83,14
0,304,172,14
0,312,168,14
0,84,37,0
0,313,121,14
0,402,256,0
0,280,104,14
0,92,38,14
0,159,106,14
0,268,137,0
0,116,58,0
0,324,189,0
0,178,95,0
0,187,115,14
0,148,70,14
0,357,194,14
0,134,84,14
0,114,60,14
0,155,75,0
0,289,173,14
0,159,84,0
0,372,205,0
0,368,194,0
0,147,101,0
0,274,128,0
0,241,127,14
0,230,129,14
0,263,154,0
0,270,155,14
0,241,117,0
0,207,75,14
0,303,213,0
0,324,192,14
0,129,66,0
0,396,255,0
0,155,85,0
0,326,187,0
0,232,152,14
0,283,170,0
0,259,131,14
0,155,62,0
0,61,25,14
0,187,117,14
0,260,137,14
0,325,183,0
0,253,128,0
0,277,155,14
0,148,71,0
0,119,59,0
0,70,26,14
0,390,259,14
0,150,35,14
0,302,171,0
0,64,30,14
0,261,101,14
0,155,74,0
0,231,135,0
0,170,68,14
0,337,188,14
0,112,63,0
0,105,58,0
0,279,107,14
0,134,82,0
0,409,263,0
0,375,237,14
0,97,42,0
0,263,114,14
0,247,106,14
0,124,41,14
0,231,147,0
0,124,80,14
0,210,133,14
0,205,120,14
0,343,196,0
0,126,78,14
0,121,64,14
0,273,142,0
0,175,70,0
0,140,59,14
0,122,75,14
0,127,71,0
0,122,69,0
0,254,132,14
0,160,67,0
0,81,38,14
0,231,153,14
0,162,74,14
0,363,204,14
0,285,111,14
0,148,59,14
0,247,107,14
0,146,69,0
0,167,63,14
0,278,182,0
0,260,131,0
0,74,36,14
0,136,53,14
0,364,206,14
0,287,105,0
0,153,78,0
0,218,119,14
0,310,116,0
0,404,223,0
0,306,218,0
0,211,138,14
0,224,104,14
0,176,87,0
0,125,77,14
0,264,159,0
0,287,170,14
0,138,41,0
0,324,214,14
0,159,102,0
0,124,59,0
0,397,256,0
0,399,255,14
0,241,140,0
0,171,83,14
0,155,73,14
0,136,88,0
0,201,127,0
0,84,42,14
0,174,87,14
0,89,46,14
0,425,243,0
0,45,18,14
0,118,33,14
0,124,75,0
0,72,39,0
0,311,107,0
0,230,134,14
0,119,67,14
0,230,146,0
0,152,66,14
0,326,216,14
0,137,82,0
0,127,76,0
0,368,206,0
0,339,129,0
0,258,149,14
0,300,163,0
0,163,84,0
0,259,136,14
0,200,118,14
0,121,80,0
0,145,64,14
0,217,121,0
0,336,185,14
0,128,68,14
0,118,22,14
0,278,149,14
0,115,41,14
0,112,39,14
0,238,89,0
0,149,69,14
0,158,66,0
0,131,64,0
0,147,70,14
0,228,107,14
0,67,22,14
0,235,148,0
0,115,58,0
0,146,42,0
0,94,29,14
0,196,118,14
0,96,34,14
0,163,63,0
0,323,214,14
0,129,72,14
0,129,19,14
0,93,38,0
0,199,118,14
0,65,33,14
0,180,90,0
0,389,264,14
0,316,123,0
0,121,62,0
0,200,101,14
0,174,87,0
0,117,71,14
0,75,10,14
0,96,55,14
0,290,111,0
0,173,93,0
0,196,86,14
0,230,139,0
0,246,141,0
0,126,75,0
0,307,100,14
0,238,148,14
0,115,54,0
0,120,35,14
0,367,194,0
0,266,176,0
0,339,188,0
0,163,66,0
0,154,84,0
0,121,63,14
0,141,59,14
0,398,259,14
0,84,37,14
0,232,135,0
0,312,107,14
0,350,216,0
0,182,82,0
0,137,90,14
0,115,60,14
0,114,58,0
0,274,148,14
0,164,76,0
0,314,168,0
0,180,80,0
0,176,84,0
0,124,20,14
0,66,26,0
0,318,154,14
0,316,169,14
0,255,138,0
0,199,105,14
0,128,67,14
0,312,177,0
0,92,37,0
0,154,106,14
0,115,57,0
0,269,156,14
0,211,115,14
0,149,81,0
0,171,92,0
0,309,115,0
0,171,79,0
0,363,230,0
0,119,62,14
0,150,46,14
0,143,69,14
0,128,54,0
0,123,75,0
0,316,154,0
0,200,78,0
0,213,117,0
0,137,71,0
0,69,27,0
0,115,67,14
0,123,72,14
0,145,63,14
0,148,81,0
0,120,58,0
0,118,62,14
0,140,77,14
0,124,70,0
0,160,82,0
0,338,199,0
0,430,243,14
0,88,20,14
0,248,128,0
0,354,208,0
0,312,99,0
0,303,188,14
0,113,23,14
0,267,105,14
0,241,127,0
0,257,146,0
0,226,147,0
0,65,26,14
0,147,72,0
0,113,57,14
0,56,31,14
0,197,86,14
0,123,72,0
0,263,134,0
0,270,160,14
0,185,111,0
0,125,81,14
0,285,120,0
0,82,36,14
0,196,118,0
0,110,54,0
0,280,142,14
0,289,120,0
0,256,134,14
0,24,9,14
0,121,60,0
0,126,73,14
0,225,135,14
0,216,126,0
0,173,82,0
0,196,121,14
0,369,243,0
0,135,59,14
0,76,36,14
0,150,58,14
0,315,154,14
0,300,169,0
0,282,108,14
0,157,73,14
0,264,177,0
0,65,26,14
0,108,34,14
0,253,136,0
0,158,73,0
0,68,19,14
0,73,26,14
0,321,178,0
0,125,61,14
0,126,19,14
0,101,52,14
0,297,205,0
0,207,128,14
0,126,79,0
0,265,104,0
0,147,61,14
0,257,101,0
0,162,90,0
0,298,129,14
0,124,78,0
0,362,205,0
0,81,29,0
0,350,209,14
0,261,142,14
0,364,206,14
0,299,169,0
0,338,192,0
0,254,149,0
0,130,42,0
0,308,178,14
0,123,71,0
0,337,192,0
0,374,237,0
0,292,183,0
0,128,62,0
0,271,150,0
0,166,76,0
0,281,154,14
0,137,84,14
0,119,69,14
0,108,56,14
0,289,117,14
0,192,100,14
0,147,70,14
0,251,136,14
0,124,69,0
0,347,206,14
0,115,60,14
0,273,155,14
0,142,92,14
0,155,95,14
0,222,148,14
0,204,84,14
0,160,39,14
0,208,84,14
0,251,146,14
0,286,163,0
0,186,99,14
0,120,69,14
0,249,132,0
0,276,103,14
0,273,157,14
0,132,69,0
0,156,85,14
0,89,20,14
0,232,151,14
0,133,44,0
0,259,131,0
0,325,186,14
0,139,46,14
0,147,62,0
0,125,73,0
0,240,148,14
0,127,64,0
0,163,104,0
0,135,69,0
0,261,134,14
0,70,30,14
0,251,135,0
0,417,235,0
0,167,61,0
0,134,40,14
0,318,123,14
0,95,52,14
0,113,61,0
0,370,241,0
0,64,22,14
0,105,41,0
0,197,105,0
0,221,137,0
0,158,90,0
0,134,20,14
0,213,115,14
0,131,40,14
0,157,98,0
0,278,155,14
0,181,79,0
0,55,31,14
0,179,82,0
0,181,82,0
0,271,161,0
0,329,227,14
0,129,75,14
0,355,227,0
0,141,46,0
0,268,176,0
0,228,145,0
0,77,30,14
0,277,160,0
0,318,186,0
0,225,131,0
0,225,101,0
0,267,101,14
0,117,58,14
0,368,207,0
0,194,115,0
0,388,253,0
0,216,119,0
0,226,148,0
0,234,113,0
0,305,102,0
0,245,99,0
0,252,146,0
0,345,227,0
0,164,82,14
0,126,78,0
0,225,104,14
0,410,269,14
0,286,116,14
0,274,154,14
0,227,147,0
0,54,26,14
0,380,243,0
0,263,134,14
0,60,23,0
0,244,122,14
0,97,34,14
0,402,255,0
0,161,106,14
0,370,198,14
0,113,62,14
0,396,214,14
0,147,66,14
0,353,223,0
0,158,66,0
0,97,23,14
0,270,160,0
0,265,134,0
0,198,76,14
0,162,40,0
0,224,100,0
0,352,191,0
0,167,82,0
0,242,127,0
0,106,47,14
0,131,87,0
0,283,172,14
0,298,169,14
0,265,125,14
0,307,178,0
0,211,84,14
0,254,131,14
0,381,252,0
0,123,60,0
0,160,39,14
0,115,56,0
0,122,80,14
0,300,163,0
0,126,65,0
0,336,184,0
0,262,137,14
0,279,150,14
0,120,61,14
0,260,107,0
0,339,189,0
0,248,107,14
0,97,33,0
0,161,104,0
0,212,121,14
0,39,17,14
0,126,60,0
0,262,110,0
0,132,54,0
0,196,76,0
0,265,178,14
0,122,76,14
0,157,93,0
0,279,98,14
0,231,149,14
0,411,262,14
0,252,133,14
0,204,74,0
0,116,59,14
0,116,59,0
0,136,59,0
0,364,203,14
0,235,147,14
0,294,165,0
0,272,107,0
0,311,101,0
0,156,83,0
0,135,54,14
0,80,30,0
0,120,68,0
0,316,121,0
0,285,105,14
0,333,184,0
0,196,86,0
0,262,160,0
0,125,73,0
0,204,116,0
0,131,54,14
0,308,190,0
0,149,83,14
0,153,74,0
0,273,160,0
0,112,63,0
0,83,15,0
0,132,65,14
0,344,195,14
0,111,59,14
0,122,20,14
0,411,228,0
0,267,157,14
0,117,33,14
0,120,36,0
0,181,112,14
0,270,157,14
0,288,121,0
0,182,108,0
0,119,54,0
0,206,101,14
0,152,71,14
0,157,85,14
0,429,244,14
0,118,67,0
0,90,38,14
0,390,211,0
0,247,102,14
0,306,103,0
0,161,80,0
0,169,66,14
0,256,127,0
0,207,94,0
0,195,74,0
0,150,51,14
0,121,68,0
0,141,77,14
0,261,108,14
0,387,258,0
0,193,100,14
0,120,54,14
0,166,63,0
0,317,122,0
0,299,94,0
0,153,101,0
0,172,83,14
0,347,224,0
0,59,32,0
0,151,71,14
0,278,180,14
0,100,23,14
0,71,31,0
0,289,120,0
0,170,64,0
0,327,225,0
0,423,239,0
0,316,192,0
0,269,156,14
0,364,206,0
0,164,87,14
0,193,116,14
0,277,112,14
0,255,180,0
0,179,86,14
0,401,216,14
0,67,29,14
0,149,67,0
0,275,152,0
0,391,253,0
0,264,176,14
0,136,84,0
0,122,71,14
0,218,99,14
0,126,77,0
0,268,160,14
0,250,107,0
0,82,15,0
0,250,135,14
0,118,20,14
0,258,149,14
0,307,215,14
0,168,86,14
0,322,120,0
0,369,242,14
0,256,154,0
0,122,75,14
0,110,23,14
0,81,38,0
0,284,162,14
0,84,35,0
0,220,100,14
0,256,133,0
0,83,30,14
0,94,38,14
0,240,135,14
0,144,64,0
0,139,68,0
0,324,223,14
0,121,52,14
0,216,125,14
0,117,69,0
0,392,258,14
0,265,140,14
0,131,79,0
0,96,34,14
0,215,89,0
0,109,56,0
0,200,89,14
0,236,89,0
0,66,27,0
0,235,134,14
0,190,74,14
0,162,84,0
0,76,30,14
0,150,69,14
0,125,77,0
0,289,118,0
0,178,96,14
0,233,145,14
0,199,94,14
0,149,59,14
0,99,53,14
0,61,34,14
0,152,76,0
0,165,81,0
0,145,71,14
0,258,149,14
0,138,89,0
0,241,117,14
0,264,137,14
0,135,60,14
0,135,68,14
0,223,89,0
0,67,34,0
0,165,74,0
0,114,58,14
0,152,82,0
0,151,51,14
0,186,115,0
0,275,98,14
0,123,71,0
0,132,69,14
0,145,50,14
0,175,112,0
0,53,27,14
0,62,31,14
0,169,83,14
0,149,45,14
0,290,117,0
0,61,31,14
0,320,157,0
0,165,82,0
0,174,111,14
0,287,165,14
0,322,159,14
0,262,101,14
0,119,68,0
0,133,78,14
0,151,101,14
0,281,172,14
0,121,64,14
0,336,199,0
0,223,138,0
0,187,98,0
0,146,62,0
0,117,55,0
0,46,18,0
0,127,67,0
0,325,214,0
0,147,48,0
0,98,23,14
0,95,30,14
0,164,85,14
0,159,73,14
0,391,256,14
0,70,27,0
0,324,189,14
0,203,120,0
0,318,222,0
0,160,96,14
0,170,108,14
0,71,20,14
0,62,28,14
0,287,109,0
0,269,141,14
0,326,121,0
0,130,61,0
0,123,52,14
0,260,136,14
0,129,54,0
0,90,20,14
0,263,173,14
0,250,130,14
0,175,85,0
0,228,149,0
0,94,54,0
0,73,19,14
0,253,146,14
0,255,152,0
0,158,101,0
0,304,187,0
0,150,81,14
0,143,59,14
0,132,66,0
0,164,83,14
0,138,88,0
0,318,187,14
0,213,127,0
0,286,173,0
0,271,156,0
0,180,92,0
0,260,147,0
0,140,46,0
0,162,88,14
0,313,177,0
0,85,36,14
0,202,84,0
0,118,66,14
0,282,152,0
0,274,105,14
0,157,83,0
0,104,46,14
0,129,65,0
0,270,139,14
0,5,0,0
0,302,188,14
0,150,80,14
0,128,76,0
0,253,106,14
0,336,188,14
0,236,148,14
0,163,74,0
0,121,59,14
0,146,50,0
0,292,111,0
0,75,30,0
0,291,139,14
0,104,33,0
0,387,253,0
0,266,137,14
0,349,205,0
0,161,62,0
0,241,141,14
0,203,85,0
0,98,37,0
0,258,133,0
0,130,81,0
0,375,208,14
0,146,80,0
0,374,238,0
0,174,85,0
0,268,176,14
0,162,103,0
0,131,50,14
0,286,165,14
0,289,111,14
0,256,130,14
0,210,89,14
0,96,33,14
0,106,57,0
0,263,174,0
0,125,41,14
0,149,72,0
0,304,214,14
0,121,61,0
0,82,29,14
0,86,42,14
0,144,59,14
0,152,101,14
0,344,199,0
0,214,119,14
0,80,36,14
0,229,144,0
0,27,10,0
0,390,256,0
0,66,28,14
0,320,122,14
0,184,72,0
0,163,83,0
0,282,162,0
0,341,125,0
0,245,104,14
0,277,107,14
0,260,133,14
0,107,47,0
0,310,141,0
0,59,34,14
0,251,106,14
0,375,208,0
0,138,83,14
0,272,105,0
0,120,63,0
0,178,86,14
0,286,171,14
0,158,79,0
0,282,172,14
0,348,204,0
0,274,128,0
0,151,62,0
0,212,89,0
0,91,39,14
0,96,52,0
0,139,69,0
0,197,83,14
0,162,79,0
0,123,78,14
0,287,120,0
0,175,83,0
0,118,45,14
0,259,108,0
0,135,69,0
0,109,59,14
0,120,70,0
0,114,60,14
0,285,133,14
0,276,152,0
0,181,81,0
0,63,26,0
0,126,71,0
0,185,84,14
0,283,173,0
0,65,22,14
0,140,88,0
0,98,50,0
0,121,36,14
0,310,100,14
0,293,144,14
0,125,71,0
0,73,39,14
0,284,113,0
0,155,89,14
0,202,89,14
0,179,88,0
0,143,55,0
0,399,216,14
0,339,190,14
0,263,178,0
0,233,104,0
0,170,86,14
0,174,111,0
0,277,148,14
0,302,188,14
0,144,27,0
0,162,86,0
0,353,204,0
0,153,60,0
0,344,193,14
0,309,136,0
0,256,179,14
0,154,87,0
0,255,135,0
0,269,138,14
0,270,103,14
0,330,223,0
0,135,77,0
0,219,100,0
0,247,133,14
0,160,102,0
0,200,73,14
0,330,191,0
0,124,73,0
0,286,181,0
0,159,82,0
0,344,200,0
0,275,151,14
0,184,90,0
0,106,42,14
0,58,34,14
0,263,117,14
0,115,56,14
0,278,161,0
0,262,155,14
0,121,69,0
0,253,132,14
0,134,59,14
0,88,40,14
0,129,74,0
0,118,55,14
0,136,83,0
0,285,117,14
0,254,130,14
0,123,41,14
0,98,44,0
0,113,22,0
0,181,97,0
0,269,160,14
0,154,76,0
0,197,115,0
0,288,118,14
0,111,55,14
0,121,71,0
0,122,78,14
0,351,132,0
0,279,128,0
0,193,116,14
0,147,70,14
0,323,197,14
0,127,68,14
0,139,90,14
0,153,79,14
0,334,187,14
0,283,172,0
0,261,133,14
0,195,87,0
0,88,14,0
0,242,95,0
0,259,135,14
0,156,81,0
0,257,140,14
0,166,61,0
0,169,83,0
0,155,101,0
0,94,41,0
0,102,32,0
0,127,64,0
0,196,87,14
0,236,139,14
0,185,97,0
0,171,76,14
0,61,29,0
0,187,79,0
0,136,20,0
0,165,81,0
0,307,184,14
0,234,134,0
0,198,93,0
0,87,36,0
0,231,101,0
0,113,57,14
0,63,29,0
0,285,162,14
0,287,173,14
0,122,71,0
0,380,252,14
0,147,98,14
0,227,101,0
0,398,217,14
0,65,32,0
0,116,67,14
0,266,147,0
0,107,36,14
0,146,58,0
0,64,26,14
0,133,65,0
0,254,138,0
0,220,84,14
0,150,59,14
0,224,131,14
0,152,59,14
0,140,47,0
0,252,136,0
0,144,49,0
0,178,89,0
0,267,134,14
0,308,214,0
0,240,117,0
0,325,191,0
0,109,60,0
0,53,27,0
0,196,116,14
0,112,66,14
0,122,59,0
0,165,84,0
0,300,165,0
0,152,83,0
0,352,207,0
0,119,37,14
0,304,96,14
0,105,46,14
0,177,96,0
0,274,103,14
0,182,87,0
0,118,64,14
0,206,84,14
0,320,188,14
0,316,121,14
0,280,146,14
0,311,146,0
0,19,3,0
0,115,62,14
0,237,89,0
0,261,169,0
0,121,69,0
0,280,150,0
0,270,156,0
0,394,255,0
0,331,199,0
0,269,160,0
0,125,75,14
0,170,82,0
0,152,72,0
0,151,72,14
0,145,59,14
0,284,152,0
0,251,131,0
0,302,185,14
0,179,97,14
0,222,100,14
0,263,171,0
0,123,70,0
0,315,108,14
0,93,41,0
0,413,270,0
0,209,101,14
0,215,118,14
0,359,232,0
0,122,59,14
0,61,27,0
0,198,118,0
0,273,157,0
0,275,147,0
0,192,116,0
0,149,99,0
0,317,187,0
0,253,123,0
0,386,212,0
0,171,71,0
0,122,37,14
0,183,92,14
0,256,130,0
0,230,145,14
0,195,117,0
0,281,151,0
0,264,143,0
0,276,160,0
0,326,226,0
0,95,34,14
0,234,96,0
0,266,104,14
0,328,227,0
0,142,89,0
0,161,86,0
0,185,116,0
0,338,188,0
0,310,168,0
0,137,72,0
0,128,74,0
0,384,258,0
0,145,75,14
0,61,28,0
0,199,119,14
0,261,156,0
0,197,113,14
0,95,38,0
0,198,113,0
0,315,193,14
0,145,49,14
0,255,133,14
0,10,0,14
0,252,102,14
0,285,107,14
0,162,80,14
0,198,115,14
0,159,63,0
0,273,150,14
0,323,207,14
0,317,121,14
0,220,100,14
0,256,138,0
0,237,148,14
0,85,36,14
0,133,60,14
0,82,38,0
0,169,87,0
0,192,74,14
0,202,101,14
0,84,16,14
0,133,81,0
0,130,65,14
0,252,147,0
0,119,67,14
0,138,41,0
0,88,32,14
0,130,76,0
0,126,73,0
0,261,115,14
0,324,214,14
0,125,66,0
0,318,177,14
0,100,32,14
0,276,160,0
0,286,120,0
0,117,59,0
0,198,75,0
0,316,154,14
0,280,160,0
0,137,75,14
0,130,64,0
0,68,25,14
0,243,132,14
0,116,69,0
0,118,22,14
0,227,138,14
0,294,126,14
0,129,81,0
0,321,120,14
0,158,79,14
0,148,35,0
0,285,117,0
0,119,35,14
0,50,18,14
0,199,78,0
0,150,72,14
0,201,123,0
0,43,18,14
0,317,188,0
0,84,43,14
0,125,77,0
