@relation 'combined-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,last'

@attribute ncommitsbycreator numeric
@attribute nissuescreatedinproject numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {0,30}


@data
0,98,32,30
0,101,31,0
0,169,89,30
0,182,97,30
0,116,41,30
0,217,98,30
0,80,27,30
0,128,39,0
0,127,69,30
0,316,154,30
0,215,127,0
0,175,111,0
0,180,86,30
0,141,64,0
0,173,65,30
0,291,124,0
0,315,153,0
0,237,101,0
0,123,47,0
0,319,158,0
0,94,26,30
0,118,62,30
0,404,217,0
0,198,89,30
0,190,79,0
0,55,31,0
0,148,67,0
0,262,170,0
0,148,71,30
0,61,34,30
0,259,133,30
0,305,173,30
0,264,149,0
0,92,23,0
0,214,116,0
0,402,256,0
0,142,63,30
0,79,27,30
0,125,73,30
0,258,133,30
0,138,70,30
0,288,121,30
0,153,72,0
0,190,100,0
0,82,39,30
0,116,43,30
0,220,103,30
0,276,112,0
0,186,68,0
0,370,243,0
0,276,151,0
0,162,40,30
0,149,70,30
0,293,196,30
0,138,84,30
0,160,80,0
0,125,63,30
0,150,71,30
0,285,123,30
0,324,208,30
0,271,106,0
0,134,81,30
0,148,81,30
0,157,66,0
0,125,78,0
0,258,133,0
0,159,85,0
0,176,82,0
0,341,130,30
0,154,101,0
0,313,120,0
0,109,47,30
0,146,42,0
0,128,76,30
0,202,116,0
0,117,67,30
0,119,65,30
0,192,114,30
0,274,101,0
0,405,224,0
0,219,123,0
0,166,39,30
0,313,193,0
0,131,76,0
0,125,60,0
0,163,104,0
0,235,135,0
0,184,85,0
0,139,64,0
0,274,177,30
0,59,36,30
0,114,62,0
0,364,203,0
0,90,21,30
0,139,77,0
0,85,43,30
0,95,25,0
0,400,220,0
0,133,40,0
0,116,62,0
0,145,75,30
0,389,256,30
0,278,182,0
0,229,107,0
0,345,200,0
0,151,59,30
0,117,23,30
0,368,243,30
0,378,203,0
0,68,30,0
0,158,62,30
0,173,92,30
0,155,80,0
0,126,74,30
0,79,32,30
0,125,78,0
0,285,116,30
0,293,114,0
0,266,160,30
0,148,59,30
0,368,206,30
0,245,132,30
0,158,80,0
0,173,92,0
0,152,81,0
0,282,170,0
0,157,85,0
0,333,126,0
0,64,33,30
0,275,148,30
0,69,37,30
0,144,64,30
0,132,20,0
0,124,73,0
0,379,252,30
0,162,104,30
0,311,107,0
0,99,31,30
0,183,82,30
0,154,78,0
0,174,85,30
0,257,129,30
0,327,227,0
0,42,17,30
0,59,30,0
0,314,153,0
0,127,73,30
0,251,104,0
0,125,73,0
0,233,147,0
0,108,58,0
0,185,79,0
0,295,169,0
0,271,105,30
0,187,110,0
0,250,102,30
0,165,80,0
0,57,34,30
0,243,133,0
0,388,260,30
0,103,41,30
0,162,80,0
0,275,155,30
0,118,67,30
0,286,105,0
0,93,38,0
0,162,63,0
0,134,54,0
0,221,119,0
0,95,52,0
0,253,121,0
0,324,198,0
0,403,223,0
0,152,81,0
0,237,149,30
0,213,114,0
0,136,64,0
0,272,157,30
0,133,44,30
0,99,33,30
0,248,121,30
0,144,48,0
0,266,134,0
0,408,229,0
0,254,142,0
0,274,161,30
0,85,42,30
0,153,84,30
0,170,82,0
0,121,62,30
0,98,28,0
0,177,90,30
0,165,83,0
0,120,73,30
0,366,208,0
0,230,127,0
0,136,68,30
0,344,196,0
0,198,89,30
0,180,97,30
0,377,203,0
0,266,137,0
0,284,111,30
0,408,265,0
0,162,102,0
0,388,209,0
0,270,158,30
0,166,80,0
0,181,108,0
0,121,79,30
0,367,204,0
0,97,34,30
0,225,145,0
0,263,149,30
0,165,108,30
0,252,129,30
0,143,71,0
0,138,71,0
0,189,83,30
0,304,172,0
0,312,168,30
0,84,37,0
0,313,121,30
0,402,256,0
0,280,104,30
0,92,38,30
0,159,106,30
0,268,137,0
0,116,58,0
0,324,189,0
0,178,95,0
0,187,115,30
0,148,70,0
0,357,194,30
0,134,84,30
0,114,60,30
0,155,75,0
0,289,173,30
0,159,84,0
0,372,205,0
0,368,194,0
0,147,101,0
0,274,128,0
0,241,127,30
0,230,129,0
0,263,154,0
0,270,155,30
0,241,117,0
0,207,75,0
0,303,213,0
0,324,192,30
0,129,66,0
0,396,255,0
0,155,85,0
0,326,187,0
0,232,152,30
0,283,170,0
0,259,131,30
0,155,62,0
0,61,25,30
0,187,117,30
0,260,137,30
0,325,183,0
0,253,128,0
0,277,155,30
0,148,71,0
0,119,59,0
0,70,26,30
0,390,259,0
0,150,35,30
0,302,171,0
0,64,30,30
0,261,101,30
0,155,74,0
0,231,135,0
0,170,68,30
0,337,188,30
0,112,63,0
0,105,58,0
0,279,107,30
0,134,82,0
0,409,263,0
0,375,237,30
0,97,42,0
0,263,114,30
0,247,106,30
0,124,41,0
0,231,147,0
0,124,80,0
0,210,133,0
0,205,120,30
0,343,196,0
0,126,78,30
0,121,64,30
0,273,142,0
0,175,70,0
0,140,59,30
0,122,75,30
0,127,71,0
0,122,69,0
0,254,132,30
0,160,67,0
0,81,38,30
0,231,153,30
0,162,74,30
0,363,204,30
0,285,111,30
0,148,59,30
0,247,107,30
0,146,69,0
0,167,63,0
0,278,182,0
0,260,131,0
0,74,36,30
0,136,53,0
0,364,206,30
0,287,105,0
0,153,78,0
0,218,119,30
0,310,116,0
0,404,223,0
0,306,218,0
0,211,138,0
0,224,104,30
0,176,87,0
0,125,77,30
0,264,159,0
0,287,170,30
0,138,41,0
0,324,214,0
0,159,102,0
0,124,59,0
0,397,256,0
0,399,255,30
0,241,140,0
0,171,83,30
0,155,73,30
0,136,88,0
0,201,127,0
0,84,42,30
0,174,87,30
0,89,46,0
0,425,243,0
0,45,18,30
0,118,33,30
0,124,75,0
0,72,39,0
0,311,107,0
0,230,134,0
0,119,67,0
0,230,146,0
0,152,66,30
0,326,216,30
0,137,82,0
0,127,76,0
0,368,206,0
0,339,129,0
0,258,149,30
0,300,163,0
0,163,84,0
0,259,136,30
0,200,118,30
0,121,80,0
0,145,64,30
0,217,121,0
0,336,185,30
0,128,68,30
0,118,22,30
0,278,149,30
0,115,41,30
0,112,39,30
0,238,89,0
0,149,69,30
0,158,66,0
0,131,64,0
0,147,70,30
0,228,107,30
0,67,22,30
0,235,148,0
0,115,58,0
0,146,42,0
0,94,29,30
0,196,118,30
0,96,34,30
0,163,63,0
0,323,214,30
0,129,72,30
0,129,19,30
0,93,38,0
0,199,118,30
0,65,33,30
0,180,90,0
0,389,264,30
0,316,123,0
0,121,62,0
0,200,101,30
0,174,87,0
0,117,71,30
0,75,10,30
0,96,55,30
0,290,111,0
0,173,93,0
0,196,86,30
0,230,139,0
0,246,141,0
0,126,75,0
0,307,100,30
0,238,148,30
0,115,54,0
0,120,35,30
0,367,194,0
0,266,176,0
0,339,188,0
0,163,66,0
0,154,84,0
0,121,63,30
0,141,59,30
0,398,259,30
0,84,37,30
0,232,135,0
0,312,107,30
0,350,216,0
0,182,82,0
0,137,90,30
0,115,60,30
0,114,58,0
0,274,148,30
0,164,76,0
0,314,168,0
0,180,80,0
0,176,84,0
0,124,20,30
0,66,26,0
0,318,154,30
0,316,169,30
0,255,138,0
0,199,105,30
0,128,67,30
0,312,177,0
0,92,37,0
0,154,106,0
0,115,57,0
0,269,156,30
0,211,115,30
0,149,81,0
0,171,92,0
0,309,115,0
0,171,79,0
0,363,230,0
0,119,62,30
0,150,46,30
0,143,69,30
0,128,54,0
0,123,75,0
0,316,154,0
0,200,78,0
0,213,117,0
0,137,71,0
0,69,27,0
0,115,67,30
0,123,72,30
0,145,63,30
0,148,81,0
0,120,58,0
0,118,62,0
0,140,77,30
0,124,70,0
0,160,82,0
0,338,199,0
0,430,243,30
0,88,20,30
0,248,128,0
0,354,208,0
0,312,99,0
0,303,188,30
0,113,23,30
0,267,105,30
0,241,127,0
0,257,146,0
0,226,147,0
0,65,26,0
0,147,72,0
0,113,57,30
0,56,31,30
0,197,86,30
0,123,72,0
0,263,134,0
0,270,160,30
0,185,111,0
0,125,81,0
0,285,120,0
0,82,36,30
0,196,118,0
0,110,54,0
0,280,142,0
0,289,120,0
0,256,134,30
0,24,9,30
0,121,60,0
0,126,73,30
0,225,135,30
0,216,126,0
0,173,82,0
0,196,121,30
0,369,243,0
0,135,59,30
0,76,36,30
0,150,58,30
0,315,154,30
0,300,169,0
0,282,108,0
0,157,73,30
0,264,177,0
0,65,26,30
0,108,34,30
0,253,136,0
0,158,73,0
0,68,19,30
0,73,26,30
0,321,178,0
0,125,61,0
0,126,19,30
0,101,52,30
0,297,205,0
0,207,128,30
0,126,79,0
0,265,104,0
0,147,61,30
0,257,101,0
0,162,90,0
0,298,129,30
0,124,78,0
0,362,205,0
0,81,29,0
0,350,209,0
0,261,142,30
0,364,206,0
0,299,169,0
0,338,192,0
0,254,149,0
0,130,42,0
0,308,178,30
0,123,71,0
0,337,192,0
0,374,237,0
0,292,183,0
0,128,62,0
0,271,150,0
0,166,76,0
0,281,154,30
0,137,84,30
0,119,69,30
0,108,56,30
0,289,117,30
0,192,100,30
0,147,70,30
0,251,136,30
0,124,69,0
0,347,206,0
0,115,60,30
0,273,155,30
0,142,92,30
0,155,95,30
0,222,148,30
0,204,84,30
0,160,39,30
0,208,84,30
0,251,146,30
0,286,163,0
0,186,99,30
0,120,69,30
0,249,132,0
0,276,103,30
0,273,157,30
0,132,69,0
0,156,85,30
0,89,20,0
0,232,151,0
0,133,44,0
0,259,131,0
0,325,186,30
0,139,46,0
0,147,62,0
0,125,73,0
0,240,148,30
0,127,64,0
0,163,104,0
0,135,69,0
0,261,134,30
0,70,30,30
0,251,135,0
0,417,235,0
0,167,61,0
0,134,40,30
0,318,123,30
0,95,52,30
0,113,61,0
0,370,241,0
0,64,22,30
0,105,41,0
0,197,105,0
0,221,137,0
0,158,90,0
0,134,20,30
0,213,115,30
0,131,40,30
0,157,98,0
0,278,155,30
0,181,79,0
0,55,31,0
0,179,82,0
0,181,82,0
0,271,161,0
0,329,227,30
0,129,75,30
0,355,227,0
0,141,46,0
0,268,176,0
0,228,145,0
0,77,30,30
0,277,160,0
0,318,186,0
0,225,131,0
0,225,101,0
0,267,101,30
0,117,58,30
0,368,207,0
0,194,115,0
0,388,253,0
0,216,119,0
0,226,148,0
0,234,113,0
0,305,102,0
0,245,99,0
0,252,146,0
0,345,227,0
0,164,82,30
0,126,78,0
0,225,104,30
0,410,269,30
0,286,116,30
0,274,154,30
0,227,147,0
0,54,26,30
0,380,243,0
0,263,134,30
0,60,23,0
0,244,122,30
0,97,34,30
0,402,255,0
0,161,106,30
0,370,198,30
0,113,62,30
0,396,214,30
0,147,66,30
0,353,223,0
0,158,66,0
0,97,23,30
0,270,160,0
0,265,134,0
0,198,76,30
0,162,40,0
0,224,100,0
0,352,191,0
0,167,82,0
0,242,127,0
0,106,47,30
0,131,87,0
0,283,172,0
0,298,169,30
0,265,125,30
0,307,178,0
0,211,84,30
0,254,131,30
0,381,252,0
0,123,60,0
0,160,39,30
0,115,56,0
0,122,80,30
0,300,163,0
0,126,65,0
0,336,184,0
0,262,137,30
0,279,150,30
0,120,61,0
0,260,107,0
0,339,189,0
0,248,107,30
0,97,33,0
0,161,104,0
0,212,121,30
0,39,17,0
0,126,60,0
0,262,110,0
0,132,54,0
0,196,76,0
0,265,178,30
0,122,76,30
0,157,93,0
0,279,98,0
0,231,149,30
0,411,262,30
0,252,133,30
0,204,74,0
0,116,59,0
0,116,59,0
0,136,59,0
0,364,203,30
0,235,147,0
0,294,165,0
0,272,107,0
0,311,101,0
0,156,83,0
0,135,54,30
0,80,30,0
0,120,68,0
0,316,121,0
0,285,105,30
0,333,184,0
0,196,86,0
0,262,160,0
0,125,73,0
0,204,116,0
0,131,54,30
0,308,190,0
0,149,83,30
0,153,74,0
0,273,160,0
0,112,63,0
0,83,15,0
0,132,65,30
0,344,195,30
0,111,59,30
0,122,20,30
0,411,228,0
0,267,157,30
0,117,33,30
0,120,36,0
0,181,112,0
0,270,157,0
0,288,121,0
0,182,108,0
0,119,54,0
0,206,101,30
0,152,71,30
0,157,85,0
0,429,244,30
0,118,67,0
0,90,38,30
0,390,211,0
0,247,102,30
0,306,103,0
0,161,80,0
0,169,66,0
0,256,127,0
0,207,94,0
0,195,74,0
0,150,51,30
0,121,68,0
0,141,77,30
0,261,108,30
0,387,258,0
0,193,100,30
0,120,54,30
0,166,63,0
0,317,122,0
0,299,94,0
0,153,101,0
0,172,83,30
0,347,224,0
0,59,32,0
0,151,71,30
0,278,180,30
0,100,23,30
0,71,31,0
0,289,120,0
0,170,64,0
0,327,225,0
0,423,239,0
0,316,192,0
0,269,156,30
0,364,206,0
0,164,87,30
0,193,116,30
0,277,112,30
0,255,180,0
0,179,86,30
0,401,216,30
0,67,29,30
0,149,67,0
0,275,152,0
0,391,253,0
0,264,176,30
0,136,84,0
0,122,71,30
0,218,99,30
0,126,77,0
0,268,160,30
0,250,107,0
0,82,15,0
0,250,135,30
0,118,20,30
0,258,149,30
0,307,215,30
0,168,86,30
0,322,120,0
0,369,242,30
0,256,154,0
0,122,75,30
0,110,23,30
0,81,38,0
0,284,162,30
0,84,35,0
0,220,100,30
0,256,133,0
0,83,30,30
0,94,38,0
0,240,135,30
0,144,64,0
0,139,68,0
0,324,223,30
0,121,52,30
0,216,125,30
0,117,69,0
0,392,258,30
0,265,140,30
0,131,79,0
0,96,34,30
0,215,89,0
0,109,56,0
0,200,89,30
0,236,89,0
0,66,27,0
0,235,134,30
0,190,74,30
0,162,84,0
0,76,30,30
0,150,69,30
0,125,77,0
0,289,118,0
0,178,96,0
0,233,145,30
0,199,94,0
0,149,59,30
0,99,53,30
0,61,34,30
0,152,76,0
0,165,81,0
0,145,71,30
0,258,149,30
0,138,89,0
0,241,117,30
0,264,137,30
0,135,60,30
0,135,68,30
0,223,89,0
0,67,34,0
0,165,74,0
0,114,58,0
0,152,82,0
0,151,51,30
0,186,115,0
0,275,98,0
0,123,71,0
0,132,69,30
0,145,50,30
0,175,112,0
0,53,27,30
0,62,31,30
0,169,83,30
0,149,45,30
0,290,117,0
0,61,31,30
0,320,157,0
0,165,82,0
0,174,111,0
0,287,165,30
0,322,159,30
0,262,101,30
0,119,68,0
0,133,78,30
0,151,101,30
0,281,172,30
0,121,64,30
0,336,199,0
0,223,138,0
0,187,98,0
0,146,62,0
0,117,55,0
0,46,18,0
0,127,67,0
0,325,214,0
0,147,48,0
0,98,23,30
0,95,30,30
0,164,85,30
0,159,73,30
0,391,256,30
0,70,27,0
0,324,189,30
0,203,120,0
0,318,222,0
0,160,96,30
0,170,108,0
0,71,20,30
0,62,28,30
0,287,109,0
0,269,141,30
0,326,121,0
0,130,61,0
0,123,52,0
0,260,136,0
0,129,54,0
0,90,20,30
0,263,173,30
0,250,130,30
0,175,85,0
0,228,149,0
0,94,54,0
0,73,19,30
0,253,146,30
0,255,152,0
0,158,101,0
0,304,187,0
0,150,81,30
0,143,59,30
0,132,66,0
0,164,83,0
0,138,88,0
0,318,187,30
0,213,127,0
0,286,173,0
0,271,156,0
0,180,92,0
0,260,147,0
0,140,46,0
0,162,88,30
0,313,177,0
0,85,36,30
0,202,84,0
0,118,66,0
0,282,152,0
0,274,105,0
0,157,83,0
0,104,46,30
0,129,65,0
0,270,139,30
0,5,0,0
0,302,188,30
0,150,80,0
0,128,76,0
0,253,106,30
0,336,188,0
0,236,148,30
0,163,74,0
0,121,59,30
0,146,50,0
0,292,111,0
0,75,30,0
0,291,139,0
0,104,33,0
0,387,253,0
0,266,137,30
0,349,205,0
0,161,62,0
0,241,141,30
0,203,85,0
0,98,37,0
0,258,133,0
0,130,81,0
0,375,208,0
0,146,80,0
0,374,238,0
0,174,85,0
0,268,176,30
0,162,103,0
0,131,50,30
0,286,165,30
0,289,111,30
0,256,130,0
0,210,89,30
0,96,33,30
0,106,57,0
0,263,174,0
0,125,41,30
0,149,72,0
0,304,214,30
0,121,61,0
0,82,29,30
0,86,42,30
0,144,59,30
0,152,101,30
0,344,199,0
0,214,119,30
0,80,36,30
0,229,144,0
0,27,10,0
0,390,256,0
0,66,28,30
0,320,122,30
0,184,72,0
0,163,83,0
0,282,162,0
0,341,125,0
0,245,104,30
0,277,107,30
0,260,133,0
0,107,47,0
0,310,141,0
0,59,34,0
0,251,106,30
0,375,208,0
0,138,83,30
0,272,105,0
0,120,63,0
0,178,86,30
0,286,171,30
0,158,79,0
0,282,172,30
0,348,204,0
0,274,128,0
0,151,62,0
0,212,89,0
0,91,39,0
0,96,52,0
0,139,69,0
0,197,83,30
0,162,79,0
0,123,78,30
0,287,120,0
0,175,83,0
0,118,45,30
0,259,108,0
0,135,69,0
0,109,59,30
0,120,70,0
0,114,60,30
0,285,133,30
0,276,152,0
0,181,81,0
0,63,26,0
0,126,71,0
0,185,84,30
0,283,173,0
0,65,22,30
0,140,88,0
0,98,50,0
0,121,36,30
0,310,100,30
0,293,144,30
0,125,71,0
0,73,39,30
0,284,113,0
0,155,89,30
0,202,89,0
0,179,88,0
0,143,55,0
0,399,216,30
0,339,190,30
0,263,178,0
0,233,104,0
0,170,86,30
0,174,111,0
0,277,148,30
0,302,188,30
0,144,27,0
0,162,86,0
0,353,204,0
0,153,60,0
0,344,193,30
0,309,136,0
0,256,179,30
0,154,87,0
0,255,135,0
0,269,138,30
0,270,103,30
0,330,223,0
0,135,77,0
0,219,100,0
0,247,133,30
0,160,102,0
0,200,73,30
0,330,191,0
0,124,73,0
0,286,181,0
0,159,82,0
0,344,200,0
0,275,151,30
0,184,90,0
0,106,42,30
0,58,34,30
0,263,117,30
0,115,56,30
0,278,161,0
0,262,155,30
0,121,69,0
0,253,132,30
0,134,59,30
0,88,40,30
0,129,74,0
0,118,55,0
0,136,83,0
0,285,117,30
0,254,130,30
0,123,41,0
0,98,44,0
0,113,22,0
0,181,97,0
0,269,160,30
0,154,76,0
0,197,115,0
0,288,118,30
0,111,55,30
0,121,71,0
0,122,78,30
0,351,132,0
0,279,128,0
0,193,116,0
0,147,70,30
0,323,197,30
0,127,68,30
0,139,90,30
0,153,79,30
0,334,187,30
0,283,172,0
0,261,133,30
0,195,87,0
0,88,14,0
0,242,95,0
0,259,135,30
0,156,81,0
0,257,140,0
0,166,61,0
0,169,83,0
0,155,101,0
0,94,41,0
0,102,32,0
0,127,64,0
0,196,87,30
0,236,139,30
0,185,97,0
0,171,76,30
0,61,29,0
0,187,79,0
0,136,20,0
0,165,81,0
0,307,184,30
0,234,134,0
0,198,93,0
0,87,36,0
0,231,101,0
0,113,57,0
0,63,29,0
0,285,162,30
0,287,173,0
0,122,71,0
0,380,252,30
0,147,98,30
0,227,101,0
0,398,217,30
0,65,32,0
0,116,67,30
0,266,147,0
0,107,36,30
0,146,58,0
0,64,26,30
0,133,65,0
0,254,138,0
0,220,84,0
0,150,59,30
0,224,131,30
0,152,59,30
0,140,47,0
0,252,136,0
0,144,49,0
0,178,89,0
0,267,134,30
0,308,214,0
0,240,117,0
0,325,191,0
0,109,60,0
0,53,27,0
0,196,116,0
0,112,66,0
0,122,59,0
0,165,84,0
0,300,165,0
0,152,83,0
0,352,207,0
0,119,37,30
0,304,96,30
0,105,46,30
0,177,96,0
0,274,103,30
0,182,87,0
0,118,64,30
0,206,84,0
0,320,188,30
0,316,121,30
0,280,146,30
0,311,146,0
0,19,3,0
0,115,62,0
0,237,89,0
0,261,169,0
0,121,69,0
0,280,150,0
0,270,156,0
0,394,255,0
0,331,199,0
0,269,160,0
0,125,75,30
0,170,82,0
0,152,72,0
0,151,72,0
0,145,59,30
0,284,152,0
0,251,131,0
0,302,185,0
0,179,97,30
0,222,100,30
0,263,171,0
0,123,70,0
0,315,108,30
0,93,41,0
0,413,270,0
0,209,101,30
0,215,118,30
0,359,232,0
0,122,59,30
0,61,27,0
0,198,118,0
0,273,157,0
0,275,147,0
0,192,116,0
0,149,99,0
0,317,187,0
0,253,123,0
0,386,212,0
0,171,71,0
0,122,37,30
0,183,92,30
0,256,130,0
0,230,145,30
0,195,117,0
0,281,151,0
0,264,143,0
0,276,160,0
0,326,226,0
0,95,34,30
0,234,96,0
0,266,104,30
0,328,227,0
0,142,89,0
0,161,86,0
0,185,116,0
0,338,188,0
0,310,168,0
0,137,72,0
0,128,74,0
0,384,258,0
0,145,75,30
0,61,28,0
0,199,119,30
0,261,156,0
0,197,113,30
0,95,38,0
0,198,113,0
0,315,193,0
0,145,49,30
0,255,133,30
0,10,0,30
0,252,102,30
0,285,107,30
0,162,80,0
0,198,115,30
0,159,63,0
0,273,150,30
0,323,207,30
0,317,121,0
0,220,100,30
0,256,138,0
0,237,148,30
0,85,36,30
0,133,60,30
0,82,38,0
0,169,87,0
0,192,74,30
0,202,101,30
0,84,16,30
0,133,81,0
0,130,65,30
0,252,147,0
0,119,67,30
0,138,41,0
0,88,32,30
0,130,76,0
0,126,73,0
0,261,115,30
0,324,214,30
0,125,66,0
0,318,177,30
0,100,32,30
0,276,160,0
0,286,120,0
0,117,59,0
0,198,75,0
0,316,154,30
0,280,160,0
0,137,75,30
0,130,64,0
0,68,25,30
0,243,132,30
0,116,69,0
0,118,22,30
0,227,138,30
0,294,126,30
0,129,81,0
0,321,120,30
0,158,79,30
0,148,35,0
0,285,117,0
0,119,35,30
0,50,18,30
0,199,78,0
0,150,72,30
0,201,123,0
0,43,18,30
0,317,188,0
0,84,43,30
0,125,77,0
0,93,33,30
0,132,54,30
0,201,116,0
0,60,25,30
0,213,140,30
0,334,199,0
0,264,148,0
0,192,74,0
0,231,104,30
0,294,157,0
0,185,113,0
0,251,145,30
0,279,144,0
0,143,47,0
0,146,69,0
0,268,103,0
0,279,170,0
0,163,106,30
0,228,129,0
0,263,149,30
0,190,113,30
0,193,115,0
0,333,199,0
0,157,59,30
0,337,192,0
0,226,89,0
0,224,144,0
0,172,84,30
0,125,76,30
0,199,101,30
0,270,103,30
0,122,62,0
0,346,197,30
0,143,77,30
0,57,32,0
0,310,117,30
0,196,75,0
0,356,192,30
0,118,49,30
0,404,260,0
0,195,82,30
0,120,68,0
0,272,137,0
0,118,60,0
0,328,183,0
0,302,134,0
0,137,71,30
0,77,20,30
0,129,64,30
0,418,235,0
0,363,237,0
0,102,60,30
0,152,66,0
0,352,210,30
0,292,191,0
0,122,77,0
0,164,82,0
0,103,58,0
0,272,103,30
0,173,85,0
0,292,198,0
0,68,26,30
0,253,107,0
0,319,156,0
0,148,80,0
0,149,81,0
0,292,186,0
0,123,71,0
0,104,33,0
0,216,118,0
0,124,78,30
0,126,76,0
0,218,118,0
0,135,64,0
0,238,140,0
0,147,42,0
0,130,84,0
0,183,87,30
0,290,122,0
0,141,47,30
0,262,154,30
0,106,49,30
0,288,118,30
0,82,14,30
0,251,136,30
0,426,243,0
0,353,224,30
0,86,41,30
0,69,26,0
0,245,133,0
0,273,105,30
0,276,112,30
0,363,207,30
0,182,73,30
0,132,66,0
0,173,93,30
0,153,51,30
0,195,116,30
0,102,46,0
0,218,122,0
0,327,211,0
0,118,59,0
0,111,55,0
0,175,86,0
0,250,103,0
0,198,83,0
0,286,113,0
0,186,98,0
0,243,147,30
0,129,77,0
0,255,146,30
0,120,19,30
0,264,109,0
0,271,105,0
0,135,88,0
0,229,133,0
0,321,117,0
0,197,75,0
0,155,56,30
0,126,78,30
0,228,107,30
0,258,155,0
0,260,133,0
0,145,48,0
0,52,27,0
0,253,133,0
0,160,86,0
0,341,193,30
0,159,94,30
0,115,58,0
0,369,242,0
0,121,60,30
0,127,75,30
0,142,77,30
0,413,229,0
0,196,117,0
0,328,120,30
0,136,88,0
0,191,117,30
0,150,68,30
0,126,68,0
0,402,220,0
0,172,110,30
0,170,85,0
0,432,243,30
0,163,87,0
0,145,94,0
0,119,63,0
0,197,75,30
0,150,46,30
0,222,144,30
0,253,129,30
0,326,187,0
0,58,23,30
0,198,119,30
0,195,112,0
0,182,86,0
0,317,122,0
0,354,224,0
0,158,90,30
0,342,201,0
0,171,85,0
0,158,82,0
0,214,118,30
0,325,223,0
0,93,29,0
0,172,93,0
0,169,85,0
0,73,37,30
0,266,155,30
0,189,100,30
0,325,224,30
0,265,157,0
0,123,21,30
0,151,101,30
0,314,177,0
0,140,45,0
0,400,266,30
0,176,76,0
0,368,240,0
0,281,153,0
0,267,144,30
0,102,62,0
0,160,73,0
0,139,90,30
0,262,157,30
0,395,256,30
0,154,73,0
0,147,31,0
0,63,31,30
0,196,121,0
0,257,110,30
0,134,59,0
0,278,103,30
0,109,32,0
0,201,105,0
0,139,66,0
0,283,107,0
0,233,101,0
0,158,39,30
0,33,13,30
0,117,59,0
0,89,35,0
0,139,70,0
0,74,11,0
0,146,98,0
0,365,194,0
0,129,69,0
0,398,256,30
0,262,155,30
0,128,73,0
0,188,82,30
0,219,119,0
0,62,32,0
0,226,133,30
0,265,160,0
0,171,83,30
0,150,101,30
0,52,29,30
0,286,120,0
0,246,99,0
0,66,26,30
0,404,268,0
0,323,159,0
0,181,84,30
0,277,168,30
0,59,27,30
0,326,197,30
0,73,39,0
0,204,120,0
0,161,65,0
0,90,21,0
0,178,93,30
0,243,141,0
0,405,227,0
0,378,251,0
0,113,63,30
0,74,38,30
0,255,134,0
0,137,61,0
0,125,69,0
0,291,191,30
0,165,86,0
0,276,160,0
0,165,62,0
0,135,53,0
0,106,33,0
0,59,25,30
0,253,135,0
0,146,73,30
0,230,144,0
0,132,63,0
0,120,67,0
0,205,94,0
0,369,208,30
0,345,196,0
0,433,245,0
0,197,83,0
0,68,29,30
0,237,101,30
0,248,134,0
0,203,116,0
0,252,107,0
0,198,78,0
0,123,79,0
0,385,258,0
0,201,101,0
0,317,121,30
0,324,214,30
0,136,70,0
0,248,132,30
0,292,126,30
0,112,62,0
0,157,94,30
0,140,90,30
0,76,35,0
0,194,112,30
0,391,211,30
0,108,59,0
0,57,28,0
0,311,106,0
0,323,118,30
0,123,79,30
0,213,116,30
0,143,45,30
0,115,60,30
0,148,47,30
0,387,249,30
0,105,59,0
0,257,149,30
0,332,185,30
0,413,234,0
0,127,80,0
0,118,68,0
0,159,103,30
0,255,132,0
0,150,37,0
0,78,20,0
0,132,66,0
0,194,121,0
0,275,157,30
0,256,139,30
0,159,65,30
0,88,37,30
0,181,69,30
0,141,91,0
0,116,69,0
0,116,37,30
0,119,55,0
0,146,63,30
0,183,85,30
0,115,58,0
0,162,105,0
0,333,192,0
0,379,206,30
0,213,121,0
0,129,62,0
0,245,142,30
0,161,67,0
0,194,107,30
0,65,27,30
0,320,188,0
0,343,199,0
0,246,121,30
0,109,36,0
0,213,126,0
0,241,116,0
0,263,180,30
0,129,85,0
0,322,198,30
0,123,80,30
0,95,48,0
0,287,118,0
0,201,73,30
0,160,63,0
0,91,41,0
0,172,109,0
0,195,75,0
0,149,66,0
0,273,146,30
0,229,144,30
0,282,161,0
0,156,104,0
0,328,121,0
0,86,46,30
0,149,80,0
0,124,73,0
0,163,92,0
0,347,200,0
0,171,87,0
0,134,82,0
0,84,39,0
0,181,81,0
0,124,48,30
0,162,93,30
0,275,102,0
0,125,73,0
0,325,214,0
0,87,46,30
0,133,84,0
0,120,60,0
0,146,77,0
0,30,13,0
0,297,189,0
0,377,241,0
0,323,222,0
0,115,59,0
0,83,36,0
0,256,131,0
0,375,207,0
0,124,60,0
0,116,67,30
0,242,125,30
0,313,147,0
0,150,71,30
0,255,108,0
0,131,65,0
0,352,208,0
0,216,118,30
0,176,110,30
0,125,72,30
0,111,36,0
0,159,97,30
0,257,139,30
0,129,67,0
0,176,88,0
0,163,103,30
0,163,40,0
0,401,258,30
0,121,58,0
0,163,63,30
0,254,137,0
0,123,60,0
0,250,132,30
0,331,191,0
0,246,104,30
0,91,26,30
0,243,125,30
0,242,141,30
0,164,74,0
0,122,63,30
0,153,68,0
0,67,26,0
0,112,58,0
