@relation 'ofbiz-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,7,last'

@attribute issuecleanedbodylen numeric
@attribute ncommitsinproject numeric
@attribute nissuesbycreatorclosed numeric
@attribute nissuescreatedinprojectclosed numeric
@attribute timeopen {1,7,14,30,90,180,365,1000}

@data
103,1227,8,179,1000
61,1136,0,89,1
6,524,3,57,1
43,163,2,37,7
111,628,0,81,1
81,345,2,23,7
55,1213,0,137,1000
34,612,10,76,365
60,1137,2,193,1000
55,174,1,68,30
34,359,0,77,1
93,170,0,63,14
31,856,21,145,365
141,199,15,55,365
47,869,6,140,90
41,891,6,97,365
71,218,1,33,90
16,371,22,116,14
25,309,7,69,1000
59,146,11,62,30
10,1372,3,165,1
3,1162,3,197,7
91,707,1,126,30
39,572,0,66,1000
69,617,2,128,90
15,903,4,92,14
65,1199,5,201,1
201,1377,17,166,7
52,932,2,144,14
67,595,0,60,7
199,723,1,84,7
51,172,27,64,1
64,253,2,52,30
4,1253,1,221,1
54,909,4,125,30
17,145,10,63,7
81,901,13,82,1000
96,578,0,104,180
43,1425,2,255,1
27,129,2,33,30
41,623,5,82,7
67,357,4,71,7
43,364,1,49,1000
260,812,2,148,365
220,1194,0,219,1000
77,622,3,83,1
39,202,33,105,90
44,194,18,50,365
3,943,19,138,1000
99,706,12,139,7
34,857,21,150,1
67,256,1,34,7
72,97,0,31,14
17,1211,0,139,7
207,1161,0,199,1000
76,760,3,152,365
55,592,25,73,1
40,291,5,84,7
19,1209,0,75,1
52,407,1,77,30
38,425,1,46,1000
21,892,0,82,1
151,919,0,95,90
135,617,16,79,1
107,1207,6,238,1
176,558,3,61,1000
48,976,11,105,1000
373,1134,4,187,1000
43,1079,7,189,1
17,1182,8,193,1000
312,558,0,64,1000
27,1209,27,192,1
32,186,1,47,1000
58,259,0,40,180
8,1002,28,147,1
85,1141,1,103,1
58,110,1,55,365
23,160,15,29,1
8,1093,0,185,7
53,368,1,53,7
164,190,16,46,1000
76,285,4,82,7
498,1227,0,233,1000
193,1204,3,238,1
31,796,1,68,7
13,365,1,71,180
144,1100,16,69,90
9,1095,2,192,1
37,508,2,56,1
303,1171,0,119,7
124,283,0,38,365
41,172,0,65,7
17,1161,2,191,1
33,255,8,41,7
69,360,1,125,1
26,1172,2,164,1000
120,634,20,133,1000
28,259,9,38,1
34,1125,0,171,365
148,935,16,120,90
16,1269,1,109,1
14,358,20,123,14
46,1171,1,196,1000
52,426,7,39,180
11,579,2,81,30
46,194,14,20,180
83,1172,3,84,1000
95,370,10,94,1
18,685,12,121,7
19,336,17,97,7
21,357,14,67,14
67,285,1,82,7
22,544,5,61,1000
90,817,0,86,1000
11,606,7,88,7
34,428,2,78,180
59,698,10,133,14
56,1103,4,180,90
193,110,3,33,1
59,1156,12,223,7
46,997,0,156,1
42,193,14,96,1
31,471,0,56,1000
20,562,5,104,30
31,866,10,140,365
59,1098,1,190,1000
7,768,0,93,7
71,236,1,121,1
264,741,8,91,30
66,893,1,82,7
14,735,1,73,7
46,90,0,24,1
48,800,0,91,1
26,1523,4,256,1
193,204,1,36,7
3,1162,3,197,7
109,909,7,125,1
215,790,18,74,7
122,1442,1,262,1000
18,1282,8,109,1
140,220,0,68,1
15,962,2,161,7
85,708,4,127,1000
87,685,0,133,1000
185,1255,14,147,90
54,706,2,138,1000
95,604,19,130,1
52,1093,0,84,1
199,552,0,60,1
27,207,0,106,365
56,324,0,64,365
35,270,44,110,90
42,1198,14,208,1000
21,561,4,65,1
12,917,0,160,7
74,949,13,132,1000
176,753,2,63,1000
23,987,4,150,7
73,611,18,138,365
252,409,7,73,7
103,1371,50,162,1
26,1004,4,117,7
164,1486,5,259,1000
68,637,6,135,30
34,257,7,36,30
40,1223,0,179,180
30,303,58,98,7
122,296,0,112,30
26,699,14,129,7
63,417,0,83,1000
17,873,1,82,14
79,1142,7,87,14
75,839,0,58,1
94,117,0,30,30
75,581,0,103,1
72,1132,10,187,30
91,209,18,47,1000
28,879,1,85,30
84,278,0,81,7
94,1094,7,185,1
7,321,21,101,30
3,558,5,88,30
125,963,0,106,90
326,591,0,91,365
41,0,1,17,1000
103,625,2,68,1
51,1455,0,253,365
25,241,6,121,7
34,1126,8,189,1000
30,619,0,133,1000
92,268,11,39,90
98,1121,0,118,1000
30,1199,5,201,1
31,742,9,146,7
9,365,33,63,180
111,247,0,20,365
303,1155,0,204,90
108,845,0,60,1000
49,198,37,97,180
126,1020,17,139,7
105,689,16,137,365
160,168,25,63,7
23,188,15,55,1
35,1136,0,89,14
35,195,34,98,180
77,1250,0,185,1000
17,1192,6,207,1
62,0,0,2,180
53,922,5,168,14
44,1172,5,118,1
45,873,1,82,14
146,166,0,30,365
26,1448,0,264,30
60,367,6,71,1000
24,213,37,122,1
53,676,15,77,1
34,239,1,123,90
29,726,6,141,365
77,1126,1,101,1000
54,740,5,149,1000
36,1227,1,147,180
39,138,8,43,7
9,153,9,70,7
53,1121,5,105,1
79,331,0,44,1
221,623,8,75,1
36,1181,2,226,1
87,1155,4,160,7
4,215,42,129,14
3,1161,0,199,30
95,556,7,103,90
42,174,7,59,1
475,1195,0,153,1
34,372,17,97,180
27,334,1,115,1
37,719,1,76,1
23,721,0,83,1000
13,1116,0,86,1000
374,699,0,128,1000
103,326,18,61,1000
42,231,1,70,7
147,441,2,85,1000
17,1282,8,109,7
23,776,0,85,1000
39,326,18,61,1000
14,1352,0,243,7
67,1180,0,215,1
64,309,9,71,14
94,875,0,70,7
24,651,0,129,14
40,337,0,35,7
28,1389,1,245,1
14,918,22,159,1
32,168,0,63,1
32,323,0,108,30
51,653,18,79,30
83,256,0,39,365
69,752,9,149,365
168,353,0,112,180
79,784,15,141,30
9,1162,19,159,30
16,1067,3,83,90
39,792,0,147,1
67,0,0,3,14
57,223,0,47,1
25,1331,18,237,1
73,1423,18,255,7
198,918,0,92,180
9,537,0,80,7
35,203,2,105,365
137,1186,0,218,7
111,705,0,66,90
66,891,1,82,30
91,724,0,138,1
352,792,17,99,90
51,1377,19,240,1
32,194,43,68,1
33,1351,0,243,1
79,913,9,129,7
16,902,1,124,7
23,544,0,78,1000
73,329,0,37,1000
94,788,0,71,14
49,1514,4,259,7
79,563,0,65,1
123,185,2,76,1
199,1144,3,110,1
18,320,52,100,1000
41,278,3,85,7
28,700,2,105,1
76,904,11,122,30
17,357,0,70,7
123,1161,0,159,1
3,1161,0,199,7
109,711,11,119,1000
8,196,30,103,7
20,326,14,83,30
66,1378,5,167,1000
11,888,31,159,1
84,651,16,105,7
24,1324,0,138,90
30,231,45,121,180
38,182,0,46,1
30,210,0,19,1
28,599,22,62,14
90,1192,4,204,1
61,1201,6,123,1000
44,551,21,59,7
88,569,17,104,1000
148,192,43,68,90
30,1428,3,252,1
147,232,12,103,1
18,323,7,59,1
196,770,6,81,14
80,1403,10,250,1
140,1059,1,80,1
44,313,29,96,1
23,709,3,129,1
131,239,0,123,1
90,1235,4,180,1000
33,873,1,82,90
41,972,10,155,7
19,1455,8,253,1
71,930,3,177,7
82,203,33,105,30
28,358,10,63,1
15,1315,64,175,14
52,405,0,50,30
83,715,3,137,1
1163,237,6,120,90
23,1162,4,112,1
86,985,30,147,180
48,848,9,147,1000
18,341,18,103,7
39,794,9,119,180
148,323,3,108,7
53,678,0,88,1
148,799,1,106,365
643,328,11,101,7
59,1192,0,205,180
109,1154,1,204,1000
20,1095,10,186,1
46,870,16,91,1
55,1103,0,102,90
250,855,0,95,1000
4,355,1,72,30
41,1081,0,61,1000
30,879,0,170,90
50,505,0,55,1
40,299,3,95,7
85,694,1,63,365
68,591,7,109,1000
38,1103,0,102,1
25,417,8,84,1000
227,975,18,135,14
6,208,14,46,7
26,318,1,23,180
11,720,26,134,1
935,570,17,104,180
44,1136,0,89,14
155,164,0,27,180
54,955,2,160,90
51,742,9,150,7
57,877,13,84,30
52,772,0,86,1000
60,211,0,72,7
3,1136,2,89,30
186,1172,1,197,7
171,547,1,41,180
75,1169,1,213,1000
83,716,1,124,30
58,956,10,151,365
76,1162,0,112,7
15,321,2,74,1
20,1214,1,244,90
9,175,11,61,1
29,209,44,103,1
34,278,3,81,14
12,175,28,68,1
18,1385,25,242,1
68,1045,3,189,90
29,726,23,142,1
45,299,9,68,14
96,620,3,128,90
629,530,3,85,365
27,985,7,75,14
119,800,0,106,90
28,412,4,39,7
252,355,0,42,1000
100,872,3,151,7
7,230,46,110,1
98,301,0,55,7
198,141,3,42,90
34,1148,46,225,7
145,216,1,19,1000
117,909,8,127,30
485,141,0,42,365
83,668,0,80,7
152,192,0,49,7
149,1197,5,75,7
7,1132,1,120,1000
36,332,1,112,7
19,920,4,92,7
174,191,0,45,1000
23,141,1,42,14
154,141,2,42,1000
29,745,2,159,1
38,125,0,61,30
25,124,0,58,1
4,1248,0,192,7
44,594,22,134,1
28,814,0,145,1
140,706,2,130,90
2,794,0,146,1
105,916,1,93,1000
124,224,0,47,365
382,536,3,101,1000
84,203,0,40,1
13,1202,5,235,7
427,558,3,103,1000
11,1454,4,256,7
107,803,8,146,180
3,1136,2,89,365
37,806,7,147,1
43,1162,10,175,7
45,704,11,68,1
92,336,2,48,365
12,1000,3,57,1
32,707,2,132,14
61,470,0,53,1
15,872,0,74,14
148,1217,0,231,30
50,649,12,133,1000
48,1227,11,225,30
41,197,0,96,1
18,1174,18,181,7
7,178,22,75,14
22,691,12,128,7
68,593,1,134,1000
24,212,1,33,90
45,195,13,25,365
20,627,3,134,1
34,152,0,70,30
83,728,2,140,1
32,114,1,38,1
45,878,1,83,14
259,594,7,110,90
65,1247,2,185,7
18,366,33,63,180
12,352,20,111,1
26,890,0,82,90
1685,339,0,75,1
7,186,33,59,180
75,1137,0,107,1000
10,554,0,59,180
29,1039,3,181,7
44,1128,11,121,90
4,908,0,89,365
64,1193,2,208,1
144,954,1,176,90
85,1112,11,223,1
72,842,4,134,14
240,1030,4,139,14
182,998,14,117,1
187,207,1,106,365
90,104,0,26,14
38,1272,5,179,7
54,340,0,76,1
171,546,1,41,180
24,358,4,117,1000
45,1215,13,128,30
26,572,0,63,1
85,304,20,100,90
62,1322,10,114,1
51,213,3,73,180
65,628,0,50,7
133,1414,3,253,7
23,312,12,73,7
40,1200,9,208,7
14,380,21,72,180
64,237,0,20,90
97,1030,15,59,90
28,130,14,59,14
169,375,48,75,1
102,290,2,112,90
51,1137,1,103,1
4,90,0,25,1
27,371,22,116,14
261,876,6,162,1000
16,310,2,70,1
32,362,6,69,1
13,975,3,152,14
13,1235,2,146,1000
321,191,1,45,7
11,146,8,61,7
27,716,9,121,1000
14,176,3,68,7
23,111,1,39,90
7,186,33,59,90
23,422,4,47,14
66,1186,3,226,7
50,1377,0,242,1000
47,303,54,108,365
215,1240,4,182,1000
315,313,12,73,1000
7,230,47,111,1
151,549,6,80,30
52,1107,38,193,1
56,646,2,78,365
2,1029,0,59,1000
16,699,4,130,1000
301,1013,6,57,14
26,661,2,77,365
23,1200,0,208,14
38,753,13,71,1
56,1212,1,194,180
155,179,32,73,90
75,1322,27,128,7
60,519,1,58,1
12,918,0,160,7
54,1127,11,105,1
71,856,14,94,1000
118,356,5,70,90
52,208,35,119,7
178,702,20,131,7
110,1195,0,209,7
17,213,34,107,30
12,709,2,124,1
48,128,2,60,1
47,193,2,54,1
100,76,3,31,1
45,1183,4,75,7
33,927,0,163,7
164,339,0,22,180
188,1201,0,228,90
27,1162,11,113,1
40,1072,10,102,30
65,431,1,79,1
45,357,6,41,7
114,160,0,66,30
27,1420,0,252,1
268,189,0,32,7
25,308,3,73,1
33,1114,5,187,7
86,1234,12,148,14
36,915,3,58,30
167,1028,6,59,30
102,409,2,73,7
13,151,23,62,1
35,181,3,60,7
3,1136,2,89,7
48,797,15,109,7
10,995,10,173,7
96,1235,5,180,7
6,226,43,129,1
127,1172,0,149,180
15,1339,1,172,14
59,1078,3,191,7
10,1115,2,186,1000
89,665,23,130,1000
44,643,0,133,1
31,281,0,82,14
81,324,13,102,7
11,360,21,124,14
15,1243,1,99,7
34,1318,5,237,1
13,261,5,37,1
30,249,13,39,1
22,1096,6,191,1
13,627,0,139,1000
32,572,0,64,7
31,1198,0,219,1
72,901,0,173,180
71,1184,4,77,1000
19,541,4,83,14
45,194,43,68,14
7,720,18,138,180
35,1315,27,128,7
139,982,1,144,1000
131,0,0,13,1000
58,954,2,143,1
102,96,1,30,1000
21,520,0,57,14
177,1182,8,213,90
18,335,7,93,7
25,194,3,16,1000
30,1525,15,263,7
21,1131,4,193,1000
31,639,6,135,1000
25,144,13,31,180
79,1324,63,178,14
47,1008,0,151,14
16,887,0,165,7
71,1174,8,215,1
56,794,0,107,30
46,792,0,71,1
26,714,0,122,1
162,887,17,64,14
15,305,16,69,7
31,1098,7,190,1
85,1217,0,131,1
37,992,3,161,30
108,967,4,144,1000
48,975,0,155,1000
229,1230,0,223,1000
101,994,0,157,1000
70,0,0,26,1000
38,314,29,97,30
8,937,20,146,1
28,650,1,73,1000
41,1136,0,89,1
18,265,0,84,7
8,641,4,77,1
139,400,4,37,1
90,1243,1,189,1000
12,848,0,83,30
19,921,0,162,7
38,160,13,28,1000
33,1189,8,232,1
248,366,7,71,30
36,237,0,31,1
36,1402,4,246,1
22,1122,9,117,90
65,756,1,82,1
128,669,19,131,14
27,973,17,135,7
273,220,0,13,1000
170,615,3,94,1000
58,832,0,83,7
5,207,33,106,365
27,1181,3,220,7
4,143,10,59,7
36,856,20,149,1
55,194,18,50,1
22,111,1,39,1000
46,366,18,111,1000
33,1147,1,110,14
20,575,2,71,7
13,579,2,81,14
99,353,21,64,180
36,594,1,134,7
58,859,6,143,90
33,207,0,106,180
59,659,7,55,7
208,369,1,127,1000
21,841,0,64,1000
115,1211,4,139,1
124,219,0,10,1000
61,357,1,117,90
24,419,0,35,30
71,95,2,33,14
63,173,19,48,1000
219,809,0,65,1000
15,622,3,83,1
132,820,0,148,30
39,634,0,79,365
87,205,2,105,7
86,845,7,133,30
7,0,0,0,90
167,218,0,10,1000
47,143,23,62,365
708,797,14,99,7
9,1147,5,108,7
34,1124,5,189,1
70,812,1,80,1
43,1513,1,270,14
424,338,0,23,180
66,604,2,127,1000
68,0,0,19,1000
108,531,0,85,7
98,1127,5,83,1
45,597,1,136,1000
5,689,2,123,1
19,1123,3,224,1
24,703,2,109,7
37,1369,0,231,7
28,1067,0,190,1
76,1092,0,187,30
7,520,1,59,7
151,1153,1,102,90
40,347,3,42,90
68,1119,2,107,90
269,715,17,78,90
165,328,0,59,180
29,360,4,44,1
6,873,1,82,14
8,204,34,99,7
118,189,1,34,1
171,546,1,41,180
44,725,5,77,1
63,901,4,62,30
362,1513,15,265,1
44,357,0,67,1
68,535,2,101,1
84,456,3,89,180
9,1177,3,75,1
47,1191,7,204,1
71,225,44,125,7
191,859,5,96,90
112,1178,0,101,14
25,713,0,120,1
20,922,8,143,7
99,578,0,81,1
317,853,7,145,1000
4,1226,24,179,1
18,331,3,87,1
28,171,13,64,1
51,821,10,142,180
54,237,2,31,180
51,975,0,155,1000
90,1522,5,260,1
194,679,5,79,1000
60,1442,24,262,30
78,193,30,100,180
55,625,0,135,7
90,191,2,51,365
29,201,2,80,7
74,949,0,55,1000
56,1255,1,184,180
40,1324,0,134,1
68,1128,0,189,90
102,751,1,62,1
29,327,8,23,180
96,197,1,55,365
151,715,0,75,30
47,332,8,76,7
437,729,0,80,1000
24,771,0,83,365
21,326,2,36,14
111,737,7,154,7
32,489,2,57,1
52,1315,27,128,1
34,1195,11,208,7
58,309,7,69,1000
70,1162,4,112,1000
360,1003,0,151,180
36,1370,49,161,1
32,132,1,55,1
34,1253,14,245,1
69,0,0,18,7
305,325,1,73,14
9,410,0,42,90
139,366,0,20,90
39,975,0,155,1000
56,112,1,56,365
186,373,0,61,1000
40,371,26,69,90
71,372,1,127,7
30,290,6,89,1
20,200,17,101,365
34,502,8,84,1000
97,772,0,82,1
50,328,10,108,7
26,656,16,77,1
9,1144,5,194,30
7,637,0,134,1000
107,216,1,19,1000
30,261,5,37,1
40,688,2,122,14
5,229,44,131,7
58,1453,4,264,90
45,1038,0,144,7
78,363,0,37,1000
37,313,29,96,365
15,1069,7,190,1
22,351,8,109,1
69,776,2,115,7
75,333,1,111,1000
148,793,3,90,365
75,1453,26,257,1
35,227,1,38,1000
67,1207,0,245,1
108,204,0,100,90
27,0,1,10,14
68,727,6,140,7
129,581,16,105,365
48,352,0,41,1000
470,654,7,73,1000
6,728,12,71,7
54,1140,0,192,30
59,822,7,136,1000
70,1299,0,178,7
152,169,0,30,7
19,466,1,39,1000
88,1182,9,119,1
88,281,2,82,14
213,708,2,138,1000
82,215,12,109,1
9,230,47,121,365
34,745,9,64,1
18,379,0,74,30
327,0,0,2,90
167,152,0,36,180
34,329,8,59,7
117,1197,5,234,1
84,1252,0,159,90
7,1425,2,256,1
28,855,10,136,90
142,1007,2,156,90
123,1194,0,208,90
81,887,1,163,1000
29,417,0,84,90
19,371,10,43,30
14,1092,1,185,1
23,604,3,74,1
45,116,3,34,90
6,680,0,77,1000
39,554,2,83,365
10,282,5,38,1
90,1143,2,107,1
12,855,14,95,1
33,1054,0,190,180
366,1508,0,267,1
20,258,7,37,180
22,738,4,123,7
31,191,1,45,7
8,335,0,92,1
108,911,0,115,7
348,1378,53,170,30
104,1204,13,123,14
30,1184,1,207,7
25,328,10,115,1
4,172,20,74,1
32,1207,4,238,1000
28,1162,11,113,1000
72,173,15,48,1000
62,158,0,27,1
50,1116,7,192,14
50,356,1,67,90
97,569,19,66,1
50,845,26,133,1
53,1071,3,192,1000
56,110,0,29,1
12,362,1,70,365
94,303,7,55,365
19,756,3,152,7
2027,197,1,56,365
72,835,4,136,7
40,293,7,112,30
190,1222,5,145,7
10,846,1,134,1
40,793,15,149,30
152,621,17,82,1000
7,350,9,23,90
8,892,15,97,30
18,1238,13,180,1
332,729,7,77,1000
102,896,2,80,1000
51,119,0,40,1000
36,1407,21,253,90
88,1201,7,177,7
360,193,6,38,7
117,251,0,38,1
23,948,1,157,1
221,1084,1,188,14
115,345,2,23,180
4,1147,6,177,1
34,889,13,150,7
145,275,10,35,1000
70,662,2,57,1
63,920,2,159,1
84,188,0,15,1
90,1189,16,158,1000
58,221,0,69,7
60,1169,34,206,14
66,891,2,174,1000
127,425,0,36,1000
137,928,2,142,30
48,948,2,157,1
71,704,3,113,90
62,184,11,49,365
25,357,3,70,90
83,492,9,96,90
14,1266,14,229,1000
47,257,7,35,365
49,1239,14,75,30
10,1159,1,172,1
202,747,4,149,7
104,555,3,81,1000
205,1341,19,172,90
96,1178,0,101,30
35,1169,1,169,1
3,351,2,22,1000
59,616,2,74,7
83,748,2,158,1000
18,363,4,72,90
54,1206,6,152,365
13,1323,14,129,1000
155,99,0,27,1000
26,195,14,21,365
110,901,1,134,1000
113,968,0,182,7
45,1213,14,74,7
44,884,1,149,1
26,559,17,104,7
37,1426,2,253,1000
14,701,18,118,1
27,724,0,76,1
34,1198,0,219,1000
193,360,8,19,90
81,182,0,60,90
30,1265,5,187,180
47,0,2,26,30
4,1276,3,232,1
38,605,3,73,1
60,1323,4,168,7
319,187,0,16,365
35,0,0,3,7
17,194,0,32,1000
24,662,11,136,30
16,895,2,133,1
41,602,10,124,1000
35,804,39,87,7
44,545,1,59,180
103,623,0,92,1000
144,562,17,105,90
46,330,0,36,14
256,744,0,105,1000
106,1069,3,190,7
47,1324,0,134,1000
72,1455,1,254,1000
246,152,0,29,14
28,0,0,19,90
56,1323,0,223,1000
85,469,2,52,7
27,317,6,72,7
4,1383,6,241,1000
59,234,0,30,180
57,841,0,58,30
69,227,1,28,7
11,148,10,65,30
104,897,4,82,1000
11,361,2,119,7
24,281,1,85,1
43,1325,9,116,365
159,331,0,95,1000
47,311,0,76,14
41,0,0,0,1000
473,1370,6,237,1000
3,1136,2,89,14
1647,360,0,21,365
51,1113,46,223,1
55,1176,9,215,1
32,365,11,49,7
12,548,4,58,180
41,380,9,45,1
115,1085,2,84,14
99,99,1,28,1000
63,1423,18,256,7
13,933,3,132,14
56,686,9,135,1000
61,296,0,111,1
12,724,0,76,1
10,314,48,97,1000
83,629,0,134,365
74,738,0,69,1000
16,934,0,80,1000
55,1321,27,128,1
38,794,9,119,7
31,354,1,71,1000
67,972,3,120,1
95,1184,6,120,1
17,871,0,79,14
27,186,0,49,1
102,722,0,135,14
44,102,0,31,1000
45,996,23,155,1
51,331,0,59,365
34,194,15,56,365
10,956,3,161,30
35,1195,25,207,1
18,159,0,46,7
46,1131,9,118,1000
51,528,4,86,7
9,543,0,79,7
304,891,0,92,7
47,901,1,62,1
51,1173,7,167,1
46,884,1,120,365
101,122,2,33,30
186,1137,10,130,30
58,541,0,81,365
354,601,0,65,7
76,934,0,141,1
69,794,6,105,365
71,294,0,23,180
3,1161,0,199,7
10,1229,16,230,1
63,1483,8,260,1000
117,901,0,173,1000
48,682,1,79,180
66,1235,0,192,1
76,630,7,138,90
36,315,1,58,1
54,347,2,42,180
44,1204,13,123,7
26,303,0,109,1
113,185,1,76,30
109,914,47,116,1000
104,760,1,63,1
29,915,18,117,14
96,1426,1,265,90
30,232,1,17,180
75,1413,0,261,1000
64,603,0,59,7
45,225,0,123,90
419,1180,0,85,1000
14,1077,5,211,1000
124,569,4,50,1
87,1271,17,190,1000
320,1164,1,205,1000
9,543,0,79,7
34,1126,11,105,1
6,916,24,160,7
24,330,0,36,1
120,969,0,159,90
74,1127,0,121,1000
28,0,2,26,30
548,183,25,59,7
50,883,0,118,7
53,629,4,139,7
3,1136,2,89,30
40,95,2,26,7
57,1018,8,77,7
7,227,50,114,1
230,202,14,105,1
8,230,50,114,1
97,1090,7,191,1000
14,684,2,127,7
71,0,1,18,7
128,182,1,53,90
48,197,0,96,365
127,863,3,145,14
6,773,13,116,7
38,893,3,135,1
427,568,17,104,180
79,1032,0,58,90
88,769,0,83,1000
32,608,7,93,7
34,538,13,60,1
38,831,8,125,30
396,747,1,148,30
52,335,0,59,1000
213,1280,2,187,1
59,542,1,69,30
31,1208,1,242,1
42,258,0,38,365
315,581,0,104,90
295,752,14,119,1
52,575,15,72,14
25,1157,8,205,1
102,723,0,84,14
57,632,1,77,1000
18,847,6,135,1
36,211,44,103,180
33,335,0,37,1000
38,975,0,155,1000
39,873,1,82,14
50,812,0,86,14
19,378,0,75,14
78,890,0,79,1
52,169,0,30,1
38,1175,0,148,180
30,177,1,76,30
10,208,0,115,7
27,239,0,105,1
19,1232,4,179,1
42,368,1,55,7
28,1182,0,172,1
80,251,2,20,180
17,965,2,118,14
44,924,15,146,30
64,1081,10,84,1000
17,1105,0,185,7
93,827,12,142,180
5,263,8,36,1000
55,1150,3,90,1
4,360,2,72,90
30,328,6,74,1
51,762,3,117,90
66,157,2,50,365
17,982,0,145,1000
273,962,2,123,1000
86,1368,46,158,1
41,523,3,101,1000
18,1138,4,103,1
20,804,4,105,365
171,546,1,41,365
31,342,2,120,1
62,1442,3,252,180
165,568,0,54,1000
20,685,8,137,180
9,1028,0,139,7
38,706,4,82,1000
45,1321,63,178,30
160,912,11,130,7
71,471,2,85,180
103,625,6,81,1000
112,1207,9,211,7
20,1352,0,171,1000
93,1206,3,237,1
26,187,0,73,1
80,1377,1,241,7
30,1268,6,204,1
26,620,3,128,90
53,1159,0,201,7
84,1093,0,198,1000
3,153,25,65,1
79,175,32,64,14
37,999,4,156,1
162,312,0,86,365
71,105,1,37,1000
107,978,0,117,1000
3,1136,2,89,14
38,1166,2,96,1
56,562,3,104,1000
232,736,15,67,1000
36,859,23,152,1
22,1431,0,257,1
36,237,14,106,7
149,716,2,75,90
262,1088,0,191,7
49,194,0,50,1
30,217,28,64,1
140,968,6,55,90
5,1160,3,102,7
274,367,1,124,180
30,219,1,10,30
493,693,16,137,1000
15,227,43,127,14
66,806,0,146,7
92,325,46,74,90
25,1232,0,156,1000
64,1021,17,139,7
45,1079,9,192,1
32,856,0,76,180
48,0,0,18,180
60,556,1,63,7
26,915,1,93,1
27,1152,0,203,30
37,899,3,116,7
120,593,1,135,1000
24,902,5,157,1000
41,752,2,156,7
44,367,9,123,1
12,1117,0,86,1000
45,898,10,137,30
101,307,1,71,1000
16,316,20,85,7
64,901,0,137,180
171,994,0,172,1000
62,1237,0,180,7
95,962,0,151,90
46,235,1,31,1
88,212,3,51,90
26,1020,17,139,7
137,323,1,66,30
62,571,0,67,1
119,860,2,134,1000
21,176,0,75,30
20,415,8,83,1000
151,649,2,104,1000
11,629,19,74,90
26,1169,9,174,1
46,795,1,90,1000
71,870,0,77,14
5,746,0,148,1000
68,327,7,35,90
25,1179,8,196,1
21,705,3,111,1
21,1456,16,260,7
39,1267,0,171,30
26,904,0,74,1000
308,324,10,64,90
224,664,19,103,7
63,1132,2,228,7
27,799,2,90,365
75,905,1,125,7
72,1318,2,237,1000
158,126,3,63,1
14,188,13,20,180
24,655,0,87,1
96,1251,8,244,7
13,579,2,81,14
11,826,5,168,365
137,536,3,101,1000
97,107,0,39,14
29,930,19,142,1000
100,632,1,81,7
29,224,0,69,90
45,1216,11,230,1
60,1261,2,172,1000
6,368,4,19,1
117,65,1,29,1
21,1175,0,199,1
19,1250,1,185,1
36,935,1,172,1
44,311,0,76,1
30,184,0,59,90
8,145,7,66,7
15,601,2,69,1
152,400,0,73,90
18,333,7,97,1
16,555,0,81,14
51,1188,2,150,1
31,910,5,126,1000
211,710,1,129,7
96,1073,1,189,30
123,687,0,84,1000
112,618,17,126,7
33,220,15,113,7
2,129,0,55,7
100,330,2,36,1000
40,213,34,107,30
42,372,26,68,90
61,1212,11,241,1
7,206,43,102,1
30,207,0,106,365
33,210,2,104,30
18,892,0,83,1
50,1163,27,211,1
48,1428,0,260,7
6,362,1,70,1000
26,707,2,136,1000
32,361,7,127,90
29,0,0,14,1
53,313,2,73,1
29,152,24,63,90
25,1096,1,192,1000
45,812,5,117,1000
29,1129,7,192,1
69,893,3,63,1000
58,1176,8,193,30
230,639,19,134,7
156,771,0,83,90
227,1270,9,108,1000
321,359,3,118,1000
38,607,7,94,30
201,1131,9,118,1000
10,530,4,58,30
39,182,1,60,30
999,1195,0,214,7
5,628,0,81,365
23,1215,6,137,1
25,1491,6,259,1000
52,405,6,39,7
33,257,10,39,30
24,753,1,155,1
144,308,1,34,1000
5224,233,0,48,1000
48,1108,3,85,180
85,574,22,65,365
48,634,20,133,7
5,373,39,68,1
213,212,2,73,90
53,192,0,51,1
41,1038,20,145,7
80,1260,1,188,1000
29,1221,6,128,1000
45,1482,25,262,1000
69,726,6,154,7
14,724,0,76,7
36,1173,0,152,14
32,188,0,47,365
75,104,0,25,7
16,1317,63,178,14
54,895,1,81,7
3,1178,0,224,90
56,710,10,112,90
26,1162,11,113,30
55,306,0,96,1
22,406,5,74,1
3,324,16,60,1000
14,872,1,82,14
35,572,9,66,30
57,1168,7,213,7
15,231,1,70,1
125,728,0,71,1000
220,699,0,79,1000
69,771,8,81,1
20,115,0,31,30
11,202,33,116,1
43,1254,4,183,30
12,200,39,98,30
90,975,2,135,1000
50,1208,2,199,90
136,326,1,100,1000
31,198,1,79,7
51,1169,4,169,7
37,856,0,76,7
292,563,0,64,30
74,614,5,94,7
22,717,0,138,1
136,692,5,130,1000
62,623,0,60,1000
43,0,1,18,7
68,527,11,58,1000
63,1327,12,132,90
425,1143,0,227,7
34,1454,0,256,1
21,836,0,135,14
102,1137,2,107,30
61,426,1,38,1
3,1136,2,89,30
42,1145,1,100,7
28,554,0,59,7
22,369,12,86,7
18,520,11,57,7
60,166,0,54,1
27,1093,2,197,1000
33,184,0,49,14
78,177,0,68,30
193,968,17,133,30
89,897,2,120,180
140,707,0,82,14
44,222,22,66,180
111,364,1,71,1
2,1161,0,199,14
26,1162,10,175,7
31,313,12,73,1000
58,369,9,27,90
